Title,ID
"Crystal structures of [μ<sub>2</sub>-(<i>R<sub>a</sub></i> ,<i>S<sub>a</sub></i> ,3a<i>R</i>,7a<i>R</i>)-1,3-bis-(2,7-di-cyclo-hexyl-naphthalen-1-yl)octa-hydro-1<i>H</i>-benzo[<i>d</i>]imidazolidin-2-yl-idene]chlorido-(η<sup>4</sup>-1,5-cyclo-octa-diene)iridium di-chloro-methane monosolvate and [μ<sub>2</sub>-(<i>S<sub>a</sub></i> ,<i>S<sub>a</sub></i> ,3a<i>R</i>,7a<i>R</i>)-1,3-bis-(2,7-di-cyclo-hexyl-naphthalen-1-yl)octa-hydro-1<i>H</i>-benzo[<i>d</i>]imidazolidin-2-yl-idene]chlorido-(η<sup>4</sup>-1,5-cyclo-octa-diene)iridium.",PMC7534235
Embigin is a fibronectin receptor that affects sebaceous gland differentiation and metabolism.,PMC9616737
Characterization and tissue localization of zebrafish homologs of the human <i>ABCB1</i> multidrug transporter,10.1101/2021.02.18.431829
Coordination of metal center biogenesis in human cytochrome c oxidase.,PMC9232578
Functional Outcome of Intraarticular Fracture of Distal Radius Managed by Volar Locking Plate.,PMC7707882
First Report of Duck Hepatitis A Virus 3 from Duckling Flocks of Egypt.,33205161
"Cleaning of Wastewater Using Crosslinked Poly(Acrylamide-co-Acrylic Acid) Hydrogels: Analysis of Rotatable Bonds, Binding Energy and Hydrogen Bonding. ",PMC8952127
Crystal structure and Hirshfeld surface analysis of <i>N</i>-[(2-hy-droxy-naphthalen-1-yl)(3-methyl-phen-yl)meth-yl]acetamide.,PMC6038626
Sapitinib Reverses Anticancer Drug Resistance in Colon Cancer Cells Overexpressing the ABCB1 Transporter.,PMC7581728
Evaluation of microRNA 92a Expression and Its Target Protein Bim in Colorectal Cancer.,PMC9272640
Role of distinct fibroblast lineages and immune cells in dermal repair following UV radiation-induced tissue damage. ,PMC8747514
RPA2 winged-helix domain facilitates UNG-mediated removal of uracil from ssDNA; implications for repair of mutagenic uracil at the replication fork.,PMC8053108
Clinical Features and Outcomes of Severe Pneumonia Caused by Endemic Human Coronavirus in Adults.,PMC9851484
Global Epidemiology of Chronic Venous Disease: A Systematic Review With Pooled Prevalence Analysis.,33214466
The Role of Complement in Microangiopathic Lesions of IgA Nephropathy.,PMC9171706
Genomic landscape and clonal architecture of mouse oral squamous cell carcinomas dictate tumour ecology.,PMC7652942
"PEGylated Liposomes Remotely Loaded with the Combination of Doxorubicin, Quinine, and Indocyanine Green Enable Successful Treatment of Multidrug-Resistant Tumors. ",PMC8708987
Minimally Invasive Pronator Quadratus Sparing Approach versus Extended Flexor Carpi Radialis Approach with Pronator Quadratus Repair for Volar Plating in Distal Radial Fractures.,PMC8807095
ABCB transporters in a leaf beetle respond to sequestered plant toxins.,PMC7542790
"Phospho-rescent mono- and diiridium(III) complexes cyclo-metalated by fluorenyl- or phenyl-pyridino ligands with bulky substituents, as prospective OLED dopants.",PMC7057367
Illumination of a progressive allosteric mechanism mediating the glycine receptor activation.,PMC9925812
P-Glycoprotein Expression in Indian Breast Cancer Patients with Reference to Molecular Subtypes and Response to Anthracycline-Based Chemotherapy-a Prospective Clinical Study from a Developing Country.,PMC6265170
Primary IgA nephropathy with nephrotic-range proteinuria in Chinese children.,PMC8154377
Loss of Placental P-Glycoprotein May Be a Common Pathophysiologic Pathway for First Trimester Spontaneous Miscarriages.,31126216
Expression of the Stem Cell Marker ABCB5 in Normal and Tumor Tissues.,PMC9301431
Disease Severity and Perinatal Outcomes of Pregnant Patients With Coronavirus Disease 2019 (COVID-19).,PMC7984765
Crystal structure of (<i>S</i>)-1-<i>O</i>-<i>tert</i>-butyl-diphenyl-silylglycerol: eight chiral mol-ecules in a triclinic cell.,PMC6127698
The conformation and dynamics of P-glycoprotein in a lipid bilayer investigated by atomic force microscopy.,PMC6609289
Identification of Heterotic Groups and Patterns Based on Genotypic and Phenotypic Characteristics Among Rice Accessions of Diverse Origins.,PMC8832281
"Crystal structure of bis-{μ-(<i>E</i>)-2-[(2-oxido-phenyl-imino)-meth-yl]quinolin-8-olato-κ<sup>4</sup><i>O</i>,<i>N</i>,<i>N</i>',<i>O</i>'}bis-[di-butyl-tin(IV)].",PMC5209758
Notch signalling is a potential resistance mechanism of progenitor cells within patient-derived prostate cultures following ROS-inducing treatments.,PMC7003772
Novel insights into impacts of the COVID-19 pandemic on aquatic environment of Beijing-Hangzhou Grand Canal in southern Jiangsu region.,PMC7830270
The crystal structures of two chalcones: (2E)-1-(5-chloro-thio-phen-2-yl)-3-(2-methyl-phen-yl)prop-2-en-1-one and (2E)-1-(anthracen-9-yl)-3-[4-(propan-2-yl)phen-yl]prop-2-en-1-one.,PMC4971861
"Crystal structure of a rare trigonal bipyramidal titanium(IV) coordination complex: tri-chlorido-(3,3'-di-<i>tert</i>-butyl-2'-hy-droxy-5,5',6,6'-tetra-methyl-1,1'-biphenyl-2-olato-κ<i>O</i><sup>2</sup>)(tetra-hydro-furan-κ<i>O</i>)-titanium(IV).",PMC5209780
Percutaneous antegrade nailing with reductor-T tape pin is effective and well tolerated in patients with ipsilateral multisegmental femoral shaft fractures.,PMC6753574
"Influence of Water Temperature on the MXR Activity and P-glycoprotein Expression in the Freshwater Snail, Physa acuta (Draparnaud, 1805).",PMC6517754
Multidrug transporters: recent insights from cryo-electron microscopy-derived atomic structures and animal models. ,PMC6961416
A Unique In Vitro Assay to Investigate ABCB4 Transport Function.,PMC10003010
Stimulation of ABCB4/MDR3 ATPase activity requires an intact phosphatidylcholine lipid.,PMC7707170
The role of keratins in modulating carcinogenesis via communication with cells of the immune system.,PMC6551831
Impact of interferon-induced transmembrane protein 3 gene rs12252 polymorphism on COVID-19 mortality.,PMC9250290
Multiple drilling is not effective in reducing the rate of conversion to Total hip Arthroplasty in early-stage nontraumatic osteonecrosis of the femoral head: a case-control comparative study with a natural course.,PMC8199416
Chk1 Inhibitor MK-8776 Restores the Sensitivity of Chemotherapeutics in P-glycoprotein Overexpressing Cancer Cells. ,PMC6747525
Evidence for the critical role of transmembrane helices 1 and 7 in substrate transport by human P-glycoprotein (ABCB1).,PMC6161881
Crystal structure of the Tspan15 LEL domain reveals a conserved ADAM10 binding site.,PMC8818019
Antimicrobial Activity of a Colloidal AgNP Suspension Demonstrated In Vitro against Monoculture Biofilms: Toward a Novel Tooth Disinfectant for Treating Dental Caries.,29355416
L1210 Cells Overexpressing ABCB1 Drug Transporters Are Resistant to Inhibitors of the N- and O-glycosylation of Proteins. ,PMC6152248
CLK1/CLK2-driven signalling at the Leishmania kinetochore is captured by spatially referenced proximity phosphoproteomics.,PMC9701682
Characterization and comparison of human glioblastoma models.,PMC9347152
Potential drug-drug interactions in COVID 19 patients in treatment with lopinavir/ritonavir.,PMC7486822
Understanding for Prevention: Qualitative and Quantitative Analyses of Suicide Notes and Forensic Reports.,PMC9915324
"Loxl2 is dispensable for dermal development, homeostasis and tumour stroma formation.",PMC6023175
Monomeric bile acids modulate the ATPase activity of detergent-solubilized ABCB4/MDR3.,PMC8233136
Live-cell fluorescence imaging: assessment of thioflavin T uptake in human epidermal carcinoma cells.,PMC6072315
Immunomodulatory role of Keratin 76 in oral and gastric cancer.,PMC6109110
The Syk inhibitor R406 is a modulator of P-glycoprotein (ABCB1)-mediated multidrug resistance.,PMC6342444
Protein Expression Profiling and Virtual Drug Screening as an Approach for Individualized Therapy of Small Cell Vaginal Carcinoma.,PMC9247883
ATP-dependent thermostabilization of human P-glycoprotein (ABCB1) is blocked by modulators.,PMC7404625
"Cog-Wheel Octameric Structure of RS1, the Discoidin Domain Containing Retinal Protein Associated with X-Linked Retinoschisis.",PMC4728063
Dorsal Lunate Facet Fracture Reduction Using a Bone Reduction Forceps.,PMC6443535
Mechanistic Insights into Photodynamic Regulation of Adenosine 5'-Triphosphate-Binding Cassette Drug Transporters.,PMC9476936
Cloning and expression of selected ABC transporters from the Arabidopsis thaliana ABCG family in Pichia pastoris.,PMC6338384
Protecting P-glycoprotein at the blood-brain barrier from degradation in an Alzheimer's disease mouse model.,PMC7937299
Health-related quality of life in breast cancer patients treated with CDK4/6 inhibitors: a systematic review.,PMC9808450
Role of anion exchangers in Cl- and HCO3- secretion by the human airway epithelial cell line Calu-3.,24898583
Human-Mouse Chimeras with Normal Expression and Function Reveal That Major Domain Swapping Is Tolerated by P-Glycoprotein (ABCB1).,PMC5348299
A ten-year (2009-2018) database of cancer mortality rates in Italy.,PMC9586951
Genetic Diversity and Possible Origins of the Hepatitis B Virus in Siberian Natives.,PMC9693834
Critical Role of the Secondary Binding Pocket in Modulating the Enzymatic Activity of DUSP5 toward Phosphorylated ERKs.,27739308
Paired octamer rings of retinoschisin suggest a junctional model for cell-cell adhesion in the retina.,PMC4868477
Development of Carbon-Nanodot-Loaded PLA Nanofibers and Study of Their Barrier Performance for Medical Applications.,PMC10096691
"[(4R,5R)-(2,2-Dimethyl-1,3-dioxolane-4,5-di-yl)bis-(diphenyl-methano-lato)-κO:O']bis(N-methyl-methanamin-ato)titanium(IV).",PMC3274933
P-gp expression in brown trout erythrocytes: evidence of a detoxification mechanism in fish erythrocytes.,PMC3851883
Investigation of the Effect of KIR-HLA Pairs on Hepatocellular Carcinoma in Hepatitis C Virus Cirrhotic Patients. ,PMC8267716
Interrogation of multidrug resistance (MDR1) P-glycoprotein (ABCB1) expression in human pancreatic carcinoma cells: correlation of 99mTc-Sestamibi uptake with western blot analysis.,PMC4617235
Molecular Imaging of P-glycoprotein in Chemoresistant Tumors Using a Dual-Modality PET/Fluorescence Probe.,PMC5666568
"Bis(2-carb-oxy-N-{[1-(2-hy-droxy-eth-yl)-3,3-dimethyl-indolin-2-yl-idene]methyl-imino}-anilinium) sulfate monohydrate.",PMC3588437
Multiple Cross Displacement Amplification Coupled with Lateral Flow Biosensor (MCDA-LFB) for rapid detection of Legionella pneumophila.,PMC8742375
Cannabidiol Reduces Short- and Long-Term High Glutamate Release after Severe Traumatic Brain Injury and Improves Functional Recovery.,PMC9414526
Kinematic gait parameters for older adults with Parkinson's disease during street crossing simulation.,32217200
Priming with copper-chitosan nanoparticles elicit tolerance against PEG-induced hyperosmotic stress and salinity in wheat.,PMC8976417
Reversing ABCB1-mediated multi-drug resistance from within cells using translocating immune conjugates.,22577854
A Discrete-Time Extended Kalman Filter Approach Tailored for Multibody Models: State-Input Estimation. ,PMC8271943
P-glycoprotein Mediates Resistance to the Anaplastic Lymphoma Kinase Inhiitor Ensartinib in Cancer Cells.,PMC9104801
Molecular Cloning and Characterization of a <i>Fasciola gigantica</i> Nuclear Receptor Subfamily 1 (FgNR1).,PMC9787296
"Could Cytochrome P450 2D6, 3A4 and 3A5 Polymorphisms Explain the Variability in Clinical Response to Clomiphene Citrate of Anovulatory PCOS Women?",PMC8535872
Arginase-1 and P-glycoprotein are downregulated in canine hepatocellular carcinoma.,PMC8460467
Radiofrequency Thermal Ablation for the Treatment of Chronic Insufficiency of the Saphenous Vein-A Comparative Retrospective Study.,PMC9964993
Development and characterization of a chronic hepatitis B murine model with a mutation in the START codon of an HBV polymerase.,PMC10069812
"{S-Benzyl 3-[(6-methyl-pyridin-2-yl-κN)methyl-idene]dithio-carbazato-κ(2)N(3),S}zinc.",PMC3344295
P-glycoprotein expression in canine mammary gland tumours related with myoepithelial cells.,22554937
{S-Benzyl 3-[(6-methyl-pyridin-2-yl)-methyl-idene]dithio-carbazato}nickel(II) monohydrate.,PMC3297266
"Skin Cell Heterogeneity in Development, Wound Healing, and Cancer.",PMC6098245
Association between microRNA 671 polymorphisms and the susceptibility to soft tissue sarcomas in a Chinese population.,PMC9396023
Bis{S-benzyl 3-[(phen-yl)(pyridin-2-yl)methyl-idene]dithio-carbazato}zinc acetonitrile monosolvate.,PMC3343804
Modulating the voltage sensor of a cardiac potassium channel shows antiarrhythmic effects. ,PMC8157969
Three-dimensional reduction method with a modified C2 isthmus screw in irreducible atlantoaxial dislocation: a technical note.,PMC8362247
Marked response to cabazitaxel in prostate cancer xenografts expressing androgen receptor variant 7 and reversion of acquired resistance by anti-androgens.,PMC6973163
Dibutyl-ammonium bis-(hydrogen methylphosphonato-κO)triphenylstannate(IV).,PMC3470160
"(2E)-4-tert-Butyl-2-(4-meth-oxy-benzyl-idene)-3,4-dihydro-naphthalen-1(2H)-one.",PMC3151781
Synthetic human ABCB4 mRNA therapy rescues severe liver disease phenotype in a BALB/c.Abcb4<sup>-/-</sup> mouse model of PFIC3.,PMC8188846
Reversing the direction of drug transport mediated by the human multidrug transporter P-glycoprotein.,PMC7703596
Mycoplasma Infection Mediates Sensitivity of Multidrug-Resistant Cell Lines to Tiopronin: A Cautionary Tale.,PMC7448223
"A role for ABCB1 in prognosis, invasion and drug resistance in ependymoma.",PMC6635358
Bis{S-benzyl 3-[(6-methyl-pyridin-2-yl)methyl-idene]dithio-carbazato}nickel(II).,PMC3344386
"<i>Salmonella</i>-mediated blood‒brain barrier penetration, tumor homing and tumor microenvironment regulation for enhanced chemo/bacterial glioma therapy.",PMC9978951
rac-Dimethyl [(9-anthr-yl)(4-methyl-anilino)meth-yl]phospho-nate.,PMC3213493
Herb⁻Drug Interaction Potential of Anti-Borreliae Effective Extracts from Uncaria tomentosa (Samento) and Otoba parvifolia (Banderol) Assessed In Vitro. ,PMC6337116
"Mitochondrial P-glycoprotein ATPase contributes to insecticide resistance in the cotton bollworm, Helicoverpa armigera (Noctuidae: Lepidoptera).",24756730
Type 2 Immunity and Age Modify Gene Expression of Coronavirus-induced Disease 2019 Receptors in Eosinophilic Gastrointestinal Disorders.,PMC8048378
"Mutations in intracellular loops 1 and 3 lead to misfolding of human P-glycoprotein (ABCB1) that can be rescued by cyclosporine A, which reduces its association with chaperone Hsp70.",PMC3820894
trans-Carbonyl-chloridobis[tris(naph-thalen-1-yl)-phosphane-κP]rhodium(I) acetone trisolvate.,PMC3201328
NOTCH1 signaling in oral squamous cell carcinoma via a TEL2/SERPINE1 axis.,PMC6887571
Association between current medication use and progression of radiographic knee osteoarthritis: data from the osteoarthritis initiative.,PMC8487312
"Chapter 11 Clinical, haematological and biochemical parameters in patients receiving renal replacement therapy in paediatric centres in the UK in 2010: national and centre-specific analyses.",22964569
Drug resistance in natural isolates of Leishmania donovani s.l. promastigotes is dependent of Pgp170 expression.,PMC3679129
Identification of the epitopes of monoclonal antibodies against P74 of Helicoverpa armigera nucleopolyhedrovirus.,PMC8208357
Efficacy and safety of acupuncture for depression: A systematic review and meta-analysis.,PMC10108109
Different controls on the Hg spikes linked the two pulses of the Late Ordovician mass extinction in South China.,PMC8956570
Expression of the ABC transport proteins MDR1 (ABCB1) and BCRP (ABCG2) in bovine rumen.,24747985
Surgical Outcomes for C<sub>2</sub> Tear Drop Fractures: Clinical Relevance to Hangman's Fracture and C<sub>2-3</sub> Discoligamentous Injury.,PMC8654653
Polymer chain properties and thermodynamic stability in oriented-platelet nanocomposites.,23944482
"Glesatinib, a c-MET/SMO Dual Inhibitor, Antagonizes P-glycoprotein Mediated Multidrug Resistance in Cancer Cells.",PMC6494935
Plant Vacuolar Processing Enzymes.,PMC6473326
Backbone Free Energy Estimator Applied to Viral Glycoproteins.,PMC7591380
"Expressions of P-Glycoprotein, Multidrug Resistance Protein 1 and Annexin A2 as Predictive Factors for Intravesical Recurrence of Bladder Cancer after the Initial Transurethral Resection and Immediate Single Intravesical Instillation of Adriamycin.",PMC8408374
1-Benzyl-3-methyl-quinoxalin-2(1H)-one.,PMC3007303
Understanding the influence of parent-clinician communication on antibiotic prescribing for children with respiratory tract infections in primary care: a qualitative observational study using a conversation analysis approach.,PMC6642577
Dinitro-sylbis[tris-(4-methyl-phen-yl)phosphane]iron.,PMC3052133
Crystal structure of a natural light-gated anion channelrhodopsin. ,PMC6336409
The association between vitamin D-related gene polymorphisms and hepatitis B virus-related liver cirrhosis.,PMC7144674
Energy Conservation in the Acetogenic Bacterium Clostridium aceticum. ,PMC7911925
Expression of GnT-III decreases chemoresistance via negatively regulating P-glycoprotein expression: Involvement of the TNFR2-NF-κB signaling pathway.,PMC10033316
"Bis(tetra-phenyl-phospho-nium) bis-[N-(phenyl-sulfon-yl)dithio-carbimato-κS,S']platinate(II) monohydrate.",PMC3007205
Comparative genomic analysis of eutherian kallikrein genes.,PMC5310593
"cis-Bis[(1-adamantylmeth-yl)amine-κN]-dichloridoplatinum(II) N,N-dimethyl-formamide solvate.",PMC2970952
"Anxiety, depression and post-traumatic stress symptoms among injury patients and the association with outcome after injury.",PMC8803064
Reverse epidemiology of lipid-death associations in a cohort of end-stage renal disease patients.,21832847
Molecular characterization of the MRPA transporter and antimony uptake in four New World Leishmania spp. susceptible and resistant to antimony.,PMC3862441
Functional Tolerance to Cysteine Mutations in Human α7 Nicotinic Acetylcholine Receptors.,PMC7057392
[Relationship between O-EA angle and lower cervical curvature in patients with anterior atlantoaxial dislocation before and after occipitocervical fusion].,PMC8171627
Entropy-driven segregation of nanoparticles in polymer melts.,23214807
Prognostic Value and Implication for Chemotherapy Treatment of ABCB1 in Epithelial Ovarian Cancer: A Meta-Analysis.,PMC5094734
Zebrafish as a model to study drug transporters at the blood-brain barrier.,PMC5706651
Effects on P-Glycoprotein Expression after Blood-Brain Barrier Disruption Using Focused Ultrasound and Microbubbles.,PMC5207445
Magnetic-Immuno-Loop-Mediated Isothermal Amplification Based on DNA Encapsulating Liposome for the Ultrasensitive Detection of P-glycoprotein.,PMC5571029
A Circadian Clock in the Blood-Brain Barrier Regulates Xenobiotic Efflux.,PMC5866247
Antibacterial structure-activity relationship studies of several tricyclic sulfur-containing flavonoids.,PMC4902053
"Development of Chromosome Segment Substitution Lines (CSSLs) Derived from Guangxi Wild Rice (Oryza rufipogon Griff.) under Rice (Oryza sativa L.) Background and the Identification of QTLs for Plant Architecture, Agronomic Traits and Cold Tolerance. ",PMC7564255
Nicotinic receptor pharmacology in silico: Insights and challenges.,PMC7898244
Comparison of an Addictive Potential of μ-Opioid Receptor Agonists with G Protein Bias: Behavioral and Molecular Modeling Studies. ,PMC8779292
Transport Properties of Statins by Organic Anion Transporting Polypeptide 1A2 and Regulation by Transforming Growth Factor-<i>β</i> Signaling in Human Endothelial Cells.,PMC7839073
"Development of novel rifampicin-derived P-glycoprotein activators/inducers. synthesis, in silico analysis and application in the RBE4 cell model, using paraquat as substrate.",PMC3753303
The Roles of Uterine Natural Killer (NK) Cells and KIR/HLA-C Combination in the Development of Preeclampsia: A Systematic Review.,PMC7149372
Economic Impact of COVID-19 Pandemic on Dental Practices in Germany: A Cross-Sectional Survey.,PMC9180081
P-glycoprotein and CYP1A protein expression patterns in Nile tilapia (Oreochromis niloticus) tissues after waterborne exposure to benzo(a)pyrene (BaP).,23834963
Evolution of hepatitis C virus quasispecies during repeated treatment with the NS3/4A protease inhibitor telaprevir.,PMC4394796
Mechanical properties of anionic asymmetric bilayers from atomistic simulations.,PMC8189722
Re-initiation of CT colonography services during the COVID-19 pandemic: Preliminary evaluation of safety.,PMC8506191
P-glycoprotein Expression Is Upregulated in a Pre-Clinical Model of Traumatic Brain Injury.,PMC7703495
"Diethyl 2,5-bis-[(E)-2-furylmethyl-ene-amino]thio-phene-3,4-dicarboxyl-ate.",PMC2960980
Capturing SNP Association across the NK Receptor and HLA Gene Regions in Multiple Sclerosis by Targeted Penalised Regression Models. ,PMC8774935
Isolation of Cerebral Capillaries from Fresh Human Brain Tissue. ,PMC6235165
TNF-α and IL-1β Modulate Blood-Brain Barrier Permeability and Decrease Amyloid-β Peptide Efflux in a Human Blood-Brain Barrier Model.,PMC9499506
Revealing the fate of cell surface human P-glycoprotein (ABCB1): The lysosomal degradation pathway.,PMC4558211
Tissue distribution of p-glycoprotein in cats.,19860748
(-)-kolavenic Acid.,PMC2961406
Evaluation of P-glycoprotein expression in feline lymphoma and correlation with clinical outcome.,19178680
Reduced ABCB1 Expression and Activity in the Presence of Acrylic Copolymers.,PMC3992956
(+)-hexacyclinol.,PMC2979687
Development of an effective microsatellite marker system to determine the genetic structure of Meriones meridianus populations.,PMC7220706
Atypical hemolytic uremic syndrome: update on the complement system and what is new.,20090363
Research Progress on the Role of ABC Transporters in the Drug Resistance Mechanism of Intractable Epilepsy.,PMC4600483
Global alteration of the drug-binding pocket of human P-glycoprotein (ABCB1) by substitution of fifteen conserved residues reveals a negative correlation between substrate size and transport efficiency.,PMC5610938
Defining the role of systemic therapy in resectable pancreatic acinar cell carcinoma.,PMC9082653
Non-mucinous adenocarcinomas and squamous cell carcinomas of the anal region masquerading as abscess or fistula: a retrospective analysis and systematic review of literature.,PMC9114013
Fluorescence In Situ Hybridization of Cryosectioned Xenopus Oocytes. ,PMC5932210
Increased MDR1 Transporter Expression in Human Brain Endothelial Cells Through Enhanced Histone Acetylation and Activation of Aryl Hydrocarbon Receptor Signaling.,PMC6728213
The third-generation EGFR inhibitor almonertinib (HS-10296) resensitizes ABCB1-overexpressing multidrug-resistant cancer cells to chemotherapeutic drugs.,PMC8291035
"Hospital characteristics associated with low-value care in public hospitals in New South Wales, Australia.",PMC7427854
Shallow gene pools in the high intertidal: extreme loss of genetic diversity in viviparous sea stars (Parvulastra).,PMC3971698
Highlighting of a LAGLIDADG and a Zing Finger Motifs Located in the pUL56 Sequence Crucial for HCMV Replication. ,PMC6950143
Evolutionary conservation of vertebrate blood-brain barrier chemoprotective mechanisms in Drosophila.,PMC3040577
Overexpression of Human ABCB1 and ABCG2 Reduces the Susceptibility of Cancer Cells to the Histone Deacetylase 6-Specific Inhibitor Citarinostat. ,PMC7961520
Recruitment of endosomal signaling mediates the forskolin modulation of guinea pig cardiac neuron excitability.,PMC5582876
Cadaveric study of movement in the unstable upper cervical spine during emergency management: tracheal intubation and cervical spine immobilisation-a study protocol for a prospective randomised crossover trial.,PMC5588953
Inhibition of the different complement pathways has varying impacts on the serum bactericidal activity and opsonophagocytosis against <i>Haemophilus influenzae</i> type b.,PMC9791579
Tunicamycin depresses P-glycoprotein glycosylation without an effect on its membrane localization and drug efflux activity in L1210 cells.,PMC3233437
ATS Core Curriculum 2021. Adult Pulmonary Medicine: Thoracic Oncology.,PMC8518653
MDR1 synonymous polymorphisms alter transporter specificity and protein stability in a stable epithelial monolayer.,PMC4784985
Human carbonic anhydrases and post-translational modifications: a hidden world possibly affecting protein properties and functions.,PMC7470082
Dynamics of inter-farm transmission of highly pathogenic avian influenza H5N6 integrating vehicle movements and phylogenetic information.,PMC8683487
Induction of acquired drug resistance in endothelial cells and its involvement in anticancer therapy.,PMC3717049
Detergent screening and purification of the human liver ABC transporters BSEP (ABCB11) and MDR3 (ABCB4) expressed in the yeast Pichia pastoris.,PMC3617136
Curcumin ameliorates duodenal toxicity of AFB1 in chicken through inducing P-glycoprotein and downregulating cytochrome P450 enzymes.,PMC7705060
A hypomorphic Artemis human disease allele causes aberrant chromosomal rearrangements and tumorigenesis.,PMC3024049
Placental ABC Transporters: Biological Impact and Pharmaceutical Significance.,PMC5384842
"OpenFilters: open-source software for the design, optimization, and synthesis of optical filters.",18449250
Renal hemodynamics and renoprotection.,18974652
Identification of a Cryptic Bacterial Promoter in Mouse (mdr1a) P-Glycoprotein cDNA.,PMC4550409
Typing of <i>Campylobacter jejuni</i> isolated from poultry on the basis of <i>fla</i>A-RFLP by various restriction enzymes.,PMC7386692
Selective induction of P-glycoprotein at the CNS barriers during symptomatic stage of an ALS animal model.,PMC5278641
P-Glycoprotein is not present in mitochondrial membranes.,PMC2075362
Preventing P-gp Ubiquitination Lowers Aβ Brain Levels in an Alzheimer's Disease Mouse Model.,PMC6028735
Differential clinical benefits of continuous blood purification treatment in critically ill patients with variable APACHE II scores.,PMC6580099
Gα16 interacts with tetratricopeptide repeat 1 (TPR1) through its β3 region to activate Ras independently of phospholipase Cβ signaling.,PMC3098143
Cryo-EM Analysis of the Conformational Landscape of Human P-glycoprotein (ABCB1) During its Catalytic Cycle.,PMC4931865
"Branebrutinib (BMS-986195), a Bruton's Tyrosine Kinase Inhibitor, Resensitizes P-Glycoprotein-Overexpressing Multidrug-Resistant Cancer Cells to Chemotherapeutic Agents.",PMC8326665
St. John's Wort reduces beta-amyloid accumulation in a double transgenic Alzheimer's disease mouse model-role of P-glycoprotein.,PMC8029238
"Comparison of Short-Term Outcomes Between Endovenous 1,940-nm Laser Ablation and Radiofrequency Ablation for Incompetent Saphenous Veins.",PMC7759544
Cas12a-assisted precise targeted cloning using in vivo Cre-lox recombination.,PMC7896053
Opiates inhibit paclitaxel uptake by P-glycoprotein in preparations of human placental inside-out vesicles.,PMC2748165
Escherichia coli ST131: a multidrug-resistant clone primed for global domination. ,PMC5333602
Genome-wide characterization of cys-tathionine-β-synthase domain-containing proteins in sugarcane reveals their role in defense responses under multiple stressors.,PMC9453547
"The influence of lead on different proteins in gill cells from the freshwater bivalve, Corbicula fluminea, from defense to repair biomarkers.",21526414
Differences in the expression of endogenous efflux transporters in MDR1-transfected versus wildtype cell lines affect P-glycoprotein mediated drug transport.,PMC2938816
P-glycoprotein induction by breast milk attenuates intestinal inflammation in experimental necrotizing enterocolitis.,PMC3909679
"ABCB4 missense mutations D243A, K435T, G535D, I490T, R545C, and S978P significantly impair the lipid floppase and likely predispose to secondary pathologies in the human population.",PMC5487885
Increase in multidrug transport activity is associated with oocyte maturation in sea stars.,PMC3159419
E. coli infection modulates the pharmacokinetics of oral enrofloxacin by targeting P-glycoprotein in small intestine and CYP450 3A in liver and kidney of broilers.,PMC3909222
Expression of P-glycoprotein in the intestinal epithelium of dogs with lymphoplasmacytic enteritis.,21334003
Age-related P-glycoprotein expression in the intestine and affecting the pharmacokinetics of orally administered enrofloxacin in broilers.,PMC3774662
