Title,ID
Novel formulation of c-di-GMP with cytidinyl/cationic lipid reverses T cell exhaustion and activates stronger anti-tumor immunity.,36185614
Adaptive immune determinants of viral clearance and protection in mouse models of SARS-CoV-2.,34623900
LAG3 blockade coordinates with microwave ablation to promote CD8<sup>+</sup> T cell-mediated anti-tumor immunity.,36180876
A microarray patch SARS-CoV-2 vaccine induces sustained antibody responses and polyfunctional cellular immunity.,36062075
Linking erythropoietin to Treg-dependent allograft survival through myeloid cells.,35389892
Immunization using ApoB-100 peptide-linked nanoparticles reduces atherosclerosis.,35536648
"Effect of immunosuppressants on the parasite load developed in, and immune response to, visceral leishmaniasis: A comparative study in a mouse model.",33524030
Early innate and adaptive immune perturbations determine long-term severity of chronic virus and Mycobacterium tuberculosis coinfection.,33515487
Non-replicative antibiotic resistance-free DNA vaccine encoding S and N proteins induces full protection in mice against SARS-CoV-2.,36439169
Epigenetic state determines the in vivo efficacy of STING agonist therapy.,36949064
Th17/1-Biased Inflammatory Environment Involved in the Response of Epithelial Cells to Antigen Stimuli in Nasal Polyps.,34222494
Substance P Release by Sensory Neurons Triggers Dendritic Cell Migration and Initiates the Type-2 Immune Response to Allergens.,33098765
Position-Scanning Peptide Libraries as Particle Immunogens for Improving CD8<sup>+</sup> T-Cell Responses.,34716694
Imaging Kv1.3 Expressing Memory T Cells as a Marker of Immunotherapy Response. ,35267526
TNFR2/14-3-3ε signaling complex instructs macrophage plasticity in inflammation and autoimmunity. ,34185706
Lcn2 mediates adipocyte-muscle-tumor communication and hypothermia in pancreatic cancer cachexia.,36243318
Topical Application of Tetrandrine Nanoemulsion Promotes the Expansion of CD4<sup>+</sup>Foxp3<sup>+</sup> Regulatory T Cells and Alleviates Imiquimod-Induced Psoriasis in Mice.,35464441
Listeria-based immunotherapy directed against CD105 exerts anti-angiogenic and anti-tumor efficacy in renal cell carcinoma.,36439126
C57BL/6 Mice Pretreated With Alpha-Tocopherol Show a Better Outcome of <i>Trypanosoma cruzi</i> Infection With Less Tissue Inflammation and Fibrosis.,35154155
Keratin 17 Promotes T Cell Response in Allergic Contact Dermatitis by Upregulating C-C Motif Chemokine Ligand 20.,35178048
Reduced CD5 on CD8<sup>+</sup> T Cells in Tumors but Not Lymphoid Organs Is Associated With Increased Activation and Effector Function.,33584650
Spherical Nucleic Acid Vaccine Structure Markedly Influences Adaptive Immune Responses of Clinically Utilized Prostate Cancer Targets.,34494382
Forced expression of the non-coding RNA miR-17∼92 restores activation and function in CD28-deficient CD4<sup>+</sup> T cells.,36388982
Inflammatory Immune Responses Trigger Rejection of Allogeneic Fibroblasts Transplanted into Mouse Skin.,35912954
Neutrophils drive pulmonary vascular leakage in MHV-1 infection of susceptible A/J mice.,36685578
Radiotherapy-exposed CD8+ and CD4+ neoantigens enhance tumor control. ,33476307
Subunit microparticulate vaccine delivery using microneedles trigger significant SARS-spike-specific humoral and cellular responses in a preclinical murine model.,36610521
Tumor Cell-Surface Binding of Immune Stimulating Polymeric Glyco-Adjuvant via Cysteine-Reactive Pyridyl Disulfide Promotes Antitumor Immunity.,36313164
Loss of LRRC33-Dependent TGFβ1 Activation Enhances Antitumor Immunity and Checkpoint Blockade Therapy.,35181792
Modulation of the liver immune microenvironment by the adeno-associated virus serotype 8 gene therapy vector.,33376758
IL-18BP mediates the balance between protective and pathological immune responses to Toxoplasma gondii.,36827187
Identification of a class of non-conventional ER-stress-response-derived immunogenic peptides.,34233181
Altered distribution and function of NK-cell subsets lead to impaired tumor surveillance in JAK2V617F myeloproliferative neoplasms.,36211444
Extended SARS-CoV-2 RBD booster vaccination induces humoral and cellular immune tolerance in mice.,36338436
"The subunits of IL-12, originating from two distinct cells, can functionally synergize to protect against pathogen dissemination in vivo.",34644571
Combination TIGIT/PD-1 blockade enhances the efficacy of neoantigen vaccines in a model of pancreatic cancer.,36569934
Genetic dissection of TLR9 reveals complex regulatory and cryptic proinflammatory roles in mouse lupus.,36151396
Limited access to antigen drives generation of early B cell memory while restraining the plasmablast response.,34525339
Immunological conversion of solid tumours using a bispecific nanobioconjugate for cancer immunotherapy.,36357792
Cellular Senescence Is Immunogenic and Promotes Antitumor Immunity.,36302218
Granzyme B PET Imaging in Response to In Situ Vaccine Therapy Combined with αPD1 in a Murine Colon Cancer Model. ,35057046
Physiological and Functional Effects of Dominant Active TCRα Expression in Transgenic Mice.,37047500
Adjuvant Effects of a New Saponin Analog VSA-1 on Enhancing Homologous and Heterosubtypic Protection by Influenza Virus Vaccination.,36146461
Respiratory mucosal delivery of next-generation COVID-19 vaccine provides robust protection against both ancestral and variant strains of SARS-CoV-2.,35180381
IFNAR1 Deficiency Impairs Immunostimulatory Properties of Neutrophils in Tumor-Draining Lymph Nodes.,35833131
Sialomucin CD43 Plays a Deleterious Role in the Development of Experimental Heart Failure Induced by Pressure Overload by Modulating Cardiac Inflammation and Fibrosis.,34925069
Long wavelength single photon like driven photolysis via triplet triplet annihilation.,33402702
"Osteopontin contributes to virus resistance associated with type I IFN expression, activation of downstream ifn-inducible effector genes, and CCR2<sup>+</sup>CD115<sup>+</sup>CD206<sup>+</sup> macrophage infiltration following ocular HSV-1 infection of mice.",36685562
Fully murine CD105-targeted CAR-T cells provide an immunocompetent model for CAR-T cell biology.,36275862
Differential impact of a dyskeratosis congenita mutation in TPP1 on mouse hematopoiesis and germline.,34645668
Cancer cell-autonomous overactivation of PARP1 compromises immunosurveillance in non-small cell lung cancer.,35772809
FLT3L Release by Natural Killer Cells Enhances Response to Radioimmunotherapy in Preclinical Models of HNSCC.,34518311
The efficacy of chemotherapy is limited by intratumoural senescent cells that persist through the upregulation of PD-L2,10.1101/2022.11.04.501681
Epigenetic therapy to enhance therapeutic effects of PD-1 inhibition in therapy-resistant melanoma.,34753889
"Local, multimodal intralesional therapy renders distant brain metastases susceptible to PD-L1 blockade in a preclinical model of triple-negative breast cancer.",34754037
The phosphatase PTEN links platelets with immune regulatory functions of mouse T follicular helper cells.,35589797
Context-Dependent Role for T-bet in T Follicular Helper Differentiation and Germinal Center Function following Viral Infection.,31412245
Antagonistic Inflammatory Phenotypes Dictate Tumor Fate and Response to Immune Checkpoint Blockade.,33220234
Heme-stress activated NRF2 skews fate trajectories of bone marrow cells from dendritic cells towards red pulp-like macrophages in hemolytic anemia.,35031770
Tripartite-Motif 21 (TRIM21) Deficiency Results in a Modest Loss of Herpes Simplex Virus (HSV)-1 Surveillance in the Trigeminal Ganglia Following Cornea Infection.,35336995
"An immune-competent, replication-permissive Syrian Hamster glioma model for evaluating Delta-24-RGD oncolytic adenovirus.",34059921
Involvement of autophagy in exacerbation of eosinophilic airway inflammation in a murine model of obese asthma.,35098856
Androgen conspires with the CD8<sup>+</sup> T cell exhaustion program and contributes to sex bias in cancer.,35420889
The dietary sweetener sucralose is a negative modulator of T cell-mediated responses.,36922598
The neuropeptide PACAP alleviates T. gondii infection-induced neuroinflammation and neuronal impairment.,36403002
Adenosine deaminase augments SARS-CoV-2 specific cellular and humoral responses in aged mouse models of immunization and challenge.,36999023
Combination immunotherapy of chlorogenic acid liposomes modified with sialic acid and PD-1 blockers effectively enhances the anti-tumor immune response and therapeutic effects.,34515617
Angioimmunoblastic T-cell lymphoma-like lymphadenopathy in mice transgenic for human <i>RHOA</i> with p.Gly17Val mutation.,32923110
Elective nodal irradiation mitigates local and systemic immunity generated by combination radiation and immunotherapy in head and neck tumors.,36385142
"Indoleamine 2,3-dioxygenase 1 activation in mature cDC1 promotes tolerogenic education of inflammatory cDC2 via metabolic communication.",35704993
MYC-driven synthesis of Siglec ligands is a glycoimmune checkpoint.,36897988
MCL-1 is essential for survival but dispensable for metabolic fitness of FOXP3<sup>+</sup> regulatory T cells.,32612106
Combining bempegaldesleukin (CD122-preferential IL-2 pathway agonist) and NKTR-262 (TLR7/8 agonist) improves systemic antitumor CD8<sup>+</sup> T cell cytotoxicity over BEMPEG+RT.,35444059
CHBP induces stronger immunosuppressive CD127<sup>+</sup> M-MDSC via erythropoietin receptor.,33579907
Engineered Lactococcus lactis secreting Flt3L and OX40 ligand for in situ vaccination-based cancer immunotherapy.,36463242
Hepcidin-Mediated Hypoferremia Disrupts Immune Responses to Vaccination and Infection.,33665641
Acute pharmacological degradation of Helios destabilizes regulatory T cells.,34035522
"IL-12 Blocks Tfh Cell Differentiation during Salmonella Infection, thereby Contributing to Germinal Center Suppression.",31775046
Thrombospondin-1 Silencing Improves Lymphocyte Infiltration in Tumors and Response to Anti-PD-1 in Triple-Negative Breast Cancer. ,34439212
A human mutation in STAT3 promotes type 1 diabetes through a defect in CD8+ T cell tolerance.,34115115
IL36 Cooperates With Anti-CTLA-4 mAbs to Facilitate Antitumor Immune Responses.,32351508
The long non-coding RNA Meg3 is dispensable for hematopoietic stem cells.,30765776
Improved intratumoral penetration of IL12 immunocytokine enhances the antitumor efficacy.,36405748
Interferon regulatory factor 1(IRF-1) activates anti-tumor immunity via CXCL10/CXCR3 axis in hepatocellular carcinoma (HCC).,33689775
Staphylococcus aureus-induced immunosuppression mediated by IL-10 and IL-27 facilitates nasal colonisation.,35776778
Immunosuppression of Syrian golden hamsters accelerates relapse but not the emergence of resistance in Leishmania infantum following recurrent miltefosine pressure.,30562667
Secreted osteopontin from CD4<sup>+</sup> T cells limits acute graft-versus-host disease.,34965439
Inducible de novo expression of neoantigens in tumor cells and mice.,32719479
"Discovery and characterization of high-affinity, potent SARS-CoV-2 neutralizing antibodies via single B cell screening.",34671080
Nicotinamide combined with gemcitabine is an immunomodulatory therapy that restrains pancreatic cancer in mice.,33154149
Antigen-specific memory and naïve CD4+ T cells following secondary Chlamydia trachomatis infection.,33091023
Oral Limonite Supplement Ameliorates Glucose Intolerance in Diabetic and Obese Mice.,34276223
A Genome-Wide Screen Identifies PDPK1 as a Target to Enhance the Efficacy of MEK1/2 Inhibitors in NRAS Mutant Melanoma.,35657206
Synergistic effect of non-neutralizing antibodies and interferon-γ for cross-protection against influenza.,34622175
P2X7 purinergic receptor plays a critical role in maintaining T-cell homeostasis and preventing lupus pathogenesis.,36248812
Targeting Glutamine Metabolism to Enhance Immunoprevention of EGFR-Driven Lung Cancer.,35861366
Gastrointestinal Dopamine in Inflammatory Bowel Diseases: A Systematic Review. ,34884737
Engagement of TREM2 by a novel monoclonal antibody induces activation of microglia and improves cognitive function in Alzheimer's disease models.,33422057
Interferon-α-producing plasmacytoid dendritic cells drive the loss of adipose tissue regulatory T cells during obesity.,34256015
Potential Tamoxifen Repurposing to Combat Infections by Multidrug-Resistant Gram-Negative Bacilli. ,34073235
Ruxolitinib Cream Has Dual Efficacy on Pruritus and Inflammation in Experimental Dermatitis.,33658996
Candida tropicalis Systemic Infection Redirects Leukocyte Infiltration to the Kidneys Attenuating Encephalomyelitis. ,34575795
Smad7 suppresses melanoma lung metastasis by impairing Tregs migration to the tumor microenvironment.,33594321
Potent antitumor effects of cell-penetrating peptides targeting STAT3 axis. ,33491667
"The epigenetic regulator ATF7ip inhibits <i>Il2</i> expression, regulating Th17 responses.",31217192
Monoclonal antibody-mediated immunosuppression enables long-term survival of transplanted human neural stem cells in mouse brain.,36101963
Androgens show sex-dependent differences in myelination in immune and non-immune murine models of CNS demyelination.,36949062
Arthritis flares mediated by tissue-resident memory T cells in the joint.,34706228
Dual targeting of lymphocyte homing and retention through α4β7 and αEβ7 inhibition in inflammatory bowel disease.,34467254
Epicutaneous Staphylococcus aureus induces IL-36 to enhance IgE production and ensuing allergic disease. ,33645549
GPR182 limits antitumor immunity via chemokine scavenging in mouse melanoma models.,35013216
Establishment of fetomaternal tolerance through glycan-mediated B cell suppression.,35236989
CYBB/NOX2 in conventional DCs controls T cell encephalitogenicity during neuroinflammation.,32401602
Fluvastatin enhances IL-33-mediated mast cell IL-6 and TNF production.,34883342
Engineering the lymph node environment promotes antigen-specific efficacy in type 1 diabetes and islet transplantation.,36755035
PTBP1 is necessary for dendritic cells to regulate T-cell homeostasis and antitumour immunity.,33421118
"Eosinophil-derived chemokine (hCCL15/23, mCCL6) interacts with CCR1 to promote eosinophilic airway inflammation.",33640900
Fate mapping of hematopoietic stem cells reveals two pathways of native thrombopoiesis.,35922411
Identification of polo-like kinase 1 as a therapeutic target in murine lupus.,35024139
Combination checkpoint therapy with anti-PD-1 and anti-BTLA results in a synergistic therapeutic effect against murine glioblastoma.,34484870
Immunization with CSP and a RIG-I Agonist is Effective in Inducing a Functional and Protective Humoral Response Against <i>Plasmodium</i>.,35669785
Single-cell multiomics defines tolerogenic extrathymic Aire-expressing populations with unique homology to thymic epithelium.,34767455
Failure of thymic deletion and instability of autoreactive Tregs drive autoimmunity in immune-privileged liver. ,33600378
Psychological stress creates an immune suppressive environment in the lung that increases susceptibility of aged mice to <i>Mycobacterium tuberculosis</i> infection.,36189368
Monoallelic IRF5 deficiency in B cells prevents murine lupus. ,34197340
Improved hematopoietic differentiation of mouse embryonic stem cells through manipulation of the RNA binding protein ARS2.,31986485
OXPHOS promotes apoptotic resistance and cellular persistence in T<sub>H</sub>17 cells in the periphery and tumor microenvironment.,36399539
Development of a Live Recombinant BCG Expressing Human Immunodeficiency Virus Type 1 (HIV-1) Gag Using a pMyong2 Vector System: Potential Use As a Novel HIV-1 Vaccine.,29636755
Group 1 innate lymphoid-cell-derived interferon-γ maintains anti-viral vigilance in the mucosal epithelium.,33434494
TGFβ Signaling in Myeloid Cells Promotes Lung and Liver Metastasis Through Different Mechanisms.,34868988
CD4<sup>+</sup>c-Met<sup>+</sup>Itgα4<sup>+</sup> T cell subset promotes murine neuroinflammation.,35488271
An injectable hydrogel-formulated inhibitor of prolyl-4-hydroxylase promotes T regulatory cell recruitment and enhances alveolar bone regeneration during resolution of experimental periodontitis.,32812255
TIGIT Blockade Exerts Synergistic Effects on Microwave Ablation Against Cancer.,35320940
Low-dose self-amplifying mRNA COVID-19 vaccine drives strong protective immunity in non-human primates against SARS-CoV-2 infection.,35672369
CXCL10<sup>+</sup> peripheral activation niches couple preferred sites of Th1 entry with optimal APC encounter.,34380032
Loss of IL-27Rα Results in Enhanced Tubulointerstitial Fibrosis Associated with Elevated Th17 Responses.,32522836
Remodeling the tumor microenvironment via blockade of LAIR-1 and TGF-β signaling enables PD-L1-mediated tumor eradication.,35230974
Statins mediate anti- and pro-tumourigenic functions by remodelling the tumour microenvironment. ,34779486
Whole-Exome Sequencing of Radiation-Induced Thymic Lymphoma in Mouse Models Identifies Notch1 Activation as a Driver of p53 Wild-Type Lymphoma.,34035082
Alphavirus Replicon Particle Vaccine Breaks B Cell Tolerance and Rapidly Induces IgG to Murine Hematolymphoid Tumor Associated Antigens.,35686131
NKG2D-Fc fusion protein promotes antitumor immunity through the depletion of immunosuppressive cells.,32468232
MRP14 enhances the ability of macrophage to recruit T cells and promotes obesity-induced insulin resistance.,31040394
Identification of a Locus in Mice that Regulates the Collateral Damage and Lethality of Virus Infection.,31042467
Inflammation triggers ILC3 patrolling of the intestinal barrier.,35999393
A novel format for recombinant antibody-interleukin-2 fusion proteins exhibits superior tumor-targeting properties <i>in vivo</i>.,33110477
Bruton's tyrosine kinase regulates gut immune homeostasis through attenuating Th1 response.,33931590
Multilayer omics analysis reveals a non-classical retinoic acid signaling axis that regulates hematopoietic stem cell identity.,34706256
Replicating RNA vaccination elicits an unexpected immune response that efficiently protects mice against lethal Crimean-Congo hemorrhagic fever virus challenge.,35907368
Multimodal Intralesional Therapy for Reshaping the Myeloid Compartment of Tumors Resistant to Anti-PD-L1 Therapy via IRF8 Expression.,34362833
Coordinated Viral Control by Cytotoxic Lymphocytes Ensures Optimal Adaptive NK Cell Responses.,32966792
Tumor-Derived IL33 Promotes Tissue-Resident CD8<sup>+</sup> T Cells and Is Required for Checkpoint Blockade Tumor Immunotherapy.,32917659
Human IRF1 governs macrophagic IFN-γ immunity to mycobacteria.,36736301
Luteolin as a potential host-directed immunotherapy adjunct to isoniazid treatment of tuberculosis.,34415976
Optimizing therapeutic outcomes of immune checkpoint blockade by a microbial tryptophan metabolite.,35236743
Combination Adjuvants Enhance Recombinant Protein Vaccine Protection against Fungal Infection.,34399628
GABAergic neuronal IL-4R mediates T cell effect on memory.,34793707
Intratumoral administration of STING-activating nanovaccine enhances T cell immunotherapy.,35623658
5-Azacytidine depletes HSCs and synergizes with an anti-CD117 antibody to augment donor engraftment in immunocompetent mice.,34448832
A Chlamydia trachomatis Strain Expressing Ovalbumin Stimulates an Antigen-Specific CD4+ T Cell Response in Mice. ,30988057
Neutrophil Caspase-11 Is Essential to Defend against a Cytosol-Invasive Bacterium.,32726630
Soluble CD137 Ameliorates Acute Type 1 Diabetes by Inducing T Cell Anergy.,31787971
NFAM1 Promotes Pro-Inflammatory Cytokine Production in Mouse and Human Monocytes.,35095847
"A live attenuated influenza virus-vectored intranasal COVID-19 vaccine provides rapid, prolonged, and broad protection against SARS-CoV-2 infection",10.1101/2021.11.13.468472
Attenuation of immune-mediated bone marrow damage in conventionally housed mice.,31898340
Interferon regulatory factor 1 (IRF-1) downregulates Checkpoint kinase 1 (CHK1) through miR-195 to upregulate apoptosis and PD-L1 expression in Hepatocellular carcinoma (HCC) cells.,33772151
<i>Prevotella</i> Induces the Production of Th17 Cells in the Colon of Mice.,33204736
Engineering tumor-specific gene nanomedicine to recruit and activate T cells for enhanced immunotherapy.,37031188
Cryptotanshinone has curative dual anti-proliferative and immunotherapeutic effects on mouse Lewis lung carcinoma.,30972427
The Firre locus produces a trans-acting RNA molecule that functions in hematopoiesis.,31723143
Generation and Characterization of Universal Live-Attenuated Influenza Vaccine Candidates Containing Multiple M2e Epitopes. ,33153089
"Identification of Two Subsets of Murine DC1 Dendritic Cells That Differ by Surface Phenotype, Gene Expression, and Function.",34777358
Chemerin Suppresses Breast Cancer Growth by Recruiting Immune Effector Cells Into the Tumor Microenvironment.,31139180
CD27 expression on Treg cells limits immune responses against tumors.,34423375
Distinct Cell Adhesion Signature Defines Glioblastoma Myeloid-Derived Suppressor Cell Subsets.,36126163
GPX4 regulates cellular necrosis and host resistance in Mycobacterium tuberculosis infection.,36069923
Staphylococcus aureus Protection-Related Type 3 Cell-Mediated Immune Response Elicited by Recombinant Proteins and GM-CSF DNA Vaccine. ,34452024
Combination of CHEK1/2 inhibition and ionizing radiation results in abscopal tumor response through increased micronuclei formation.,32335582
A novel oral rabies vaccine enhances the immunogenicity through increasing dendritic cells activation and germinal center formation by expressing U-OMP19 in a mouse model.,33905300
Cold exposure protects from neuroinflammation through immunologic reprogramming.,34687652
Mesenchymal Stem Cells Alleviate DHEA-Induced Polycystic Ovary Syndrome (PCOS) by Inhibiting Inflammation in Mice.,31611920
Mitochondria-targeted hydroxyurea inhibits OXPHOS and induces antiproliferative and immunomodulatory effects.,34189437
Targeting resistance to radiation-immunotherapy in cold HNSCCs by modulating the Treg-dendritic cell axis. ,33883256
Potential of recombinant Mycobacterium paragordonae expressing HIV-1 Gag as a prime vaccine for HIV-1 infection.,31664100
SZB120 Exhibits Immunomodulatory Effects by Targeting eIF2α to Suppress Th17 Cell Differentiation.,33483349
An In Vivo Screen to Identify Short Peptide Mimotopes with Enhanced Antitumor Immunogenicity.,34992135
"A live attenuated virus-based intranasal COVID-19 vaccine provides rapid, prolonged, and broad protection against SARS-CoV-2.",35637645
PERK is a critical metabolic hub for immunosuppressive function in macrophages.,35228694
Recombinant Mycobacterium smegmatis with a pMyong2 vector expressing Human Immunodeficiency Virus Type I Gag can induce enhanced virus-specific immune responses.,28300196
Chronic mild hypoxia accelerates recovery from preexisting EAE by enhancing vascular integrity and apoptosis of infiltrated monocytes.,32371484
Tumor-derived exosomes promote carcinogenesis of murine oral squamous cell carcinoma.,31245809
Luteolin-mediated Kv1.3 K+ channel inhibition augments BCG vaccine efficacy against tuberculosis by promoting central memory T cell responses in mice.,32956412
Clonally expanded CD8 T cells characterize amyotrophic lateral sclerosis-4.,35732742
Eosinophil-Mediated Immune Control of Adult Filarial Nematode Infection Can Proceed in the Absence of IL-4 Receptor Signaling.,32571840
Treatment of peanut allergy and colitis in mice via the intestinal release of butyrate from polymeric micelles.,36550307
Selective targeting of histone modification fails to prevent graft versus host disease after hematopoietic cell transplantation.,30452487
Immunogenicity and Protective Efficacy of an Intranasal Live-attenuated Vaccine Against SARS-CoV-2 in Preclinical Animal Models,10.1101/2021.01.08.425974
Cervicovaginal Tissue Residence Confers a Distinct Differentiation Program upon Memory CD8 T Cells.,34088770
Anti-tumor efficacy of plasmid encoding emm55 in a murine melanoma model.,32556443
