Title,ID
Retinoic Acid Signaling Modulates Recipient Gut Barrier Integrity and Microbiota After Allogeneic Hematopoietic Stem Cell Transplantation in Mice.,34759928
Gastrointestinal Dopamine in Inflammatory Bowel Diseases: A Systematic Review. ,34884737
Repositioning liothyronine for cancer immunotherapy by blocking the interaction of immune checkpoint TIGIT/PVR.,32894141
Plaque-associated myeloid cells derive from resident microglia in an Alzheimer's disease model. ,31967645
Eosinophil-Mediated Immune Control of Adult Filarial Nematode Infection Can Proceed in the Absence of IL-4 Receptor Signaling.,32571840
Angioimmunoblastic T-cell lymphoma-like lymphadenopathy in mice transgenic for human <i>RHOA</i> with p.Gly17Val mutation.,32923110
The balance of interleukin-12 and interleukin-23 determines the bias of MAIT1 versus MAIT17 responses during bacterial infection.,35514192
Neoadjuvant Intratumoral Immunotherapy with TLR9 Activation and Anti-OX40 Antibody Eradicates Metastatic Cancer.,35135810
Protein arginine methyltransferase 1 is required for maintenance of normal adult hematopoiesis.,31853216
Impaired HA-specific T follicular helper cell and antibody responses to influenza vaccination are linked to inflammation in humans. ,34726156
The phosphatase PTEN links platelets with immune regulatory functions of mouse T follicular helper cells.,35589797
Spherical Nucleic Acid Vaccine Structure Markedly Influences Adaptive Immune Responses of Clinically Utilized Prostate Cancer Targets.,34494382
Targeting Glutamine Metabolism to Enhance Immunoprevention of EGFR-Driven Lung Cancer.,35861366
Role of distinct fibroblast lineages and immune cells in dermal repair following UV radiation-induced tissue damage. ,34939928
IL-4-Producing Vγ1<sup>+</sup>/Vδ6<sup>+</sup> γδ T Cells Sustain Germinal Center Reactions in Peyer's Patches of Mice.,34804014
Wnt-β-catenin activation epigenetically reprograms T<sub>reg</sub> cells in inflammatory bowel disease and dysplastic progression.,33664518
Proteolysis-targeting chimera against BCL-X<sub>L</sub> destroys tumor-infiltrating regulatory T cells.,33627663
Microglia Require CD4 T Cells to Complete the Fetal-to-Adult Transition.,32702313
Effector T cell responses unleashed by regulatory T cell ablation exacerbate oral squamous cell carcinoma.,34622236
Evaluating Antibody Pharmacokinetics as Prerequisite for Determining True Efficacy as Shown by Dual Targeting of PD-1 and CD96.,36140247
Immunotherapy Combined with Metronomic Dosing: An Effective Approach for the Treatment of NSCLC. ,33920884
Clonally expanded CD8 T cells characterize amyotrophic lateral sclerosis-4.,35732742
Activated B lymphocytes and tumor cell lysate as an effective cellular cancer vaccine.,33765210
mTOR-dependent translation drives tumor infiltrating CD8<sup>+</sup> effector and CD4<sup>+</sup> Treg cells expansion.,34787568
Coordinated Viral Control by Cytotoxic Lymphocytes Ensures Optimal Adaptive NK Cell Responses.,32966792
The Inhibitory Receptor GPR56 (Adgrg1) Is Specifically Expressed by Tissue-Resident Memory T Cells in Mice But Dispensable for Their Differentiation and Function In Vivo. ,34685654
Inducible T-Cell Costimulator Mediates Lymphocyte/Macrophage Interactions During Liver Repair.,34925367
The concerted change in the distribution of cell cycle phases and zone composition in germinal centers is regulated by IL-21.,34887406
Binary outcomes of enhancer activity underlie stable random monoallelic expression.,35617021
Circulating immunity protects the female reproductive tract from Chlamydia infection. ,34001624
CHBP induces stronger immunosuppressive CD127<sup>+</sup> M-MDSC via erythropoietin receptor.,33579907
Lung Regulatory T Cells Express Adiponectin Receptor 1: Modulation by Obesity and Airway Allergic Inflammation. ,33256137
Single-cell transcriptomics reveals immune dysregulation mediated by IL-17A in initiation of chronic lung injuries upon real-ambient particulate matter exposure.,35739565
Topical Application of Tetrandrine Nanoemulsion Promotes the Expansion of CD4<sup>+</sup>Foxp3<sup>+</sup> Regulatory T Cells and Alleviates Imiquimod-Induced Psoriasis in Mice.,35464441
CXCL10<sup>+</sup> peripheral activation niches couple preferred sites of Th1 entry with optimal APC encounter.,34380032
Whole-Exome Sequencing of Radiation-Induced Thymic Lymphoma in Mouse Models Identifies Notch1 Activation as a Driver of p53 Wild-Type Lymphoma.,34035082
Single cell transcriptomics of mouse kidney transplants reveals a myeloid cell pathway for transplant rejection. ,32970632
Lipid nanoparticles enhance the efficacy of mRNA and protein subunit vaccines by inducing robust T follicular helper cell and humoral responses.,34852217
Limited access to antigen drives generation of early B cell memory while restraining the plasmablast response.,34525339
TNF-α Contributes to Lymphoid Tissue Disorganization and Germinal Center B Cell Suppression during Intracellular Bacterial Infection.,31570507
IL-23 reshapes kidney resident cell metabolism and promotes local kidney inflammation. ,33956666
CXCL11 expressing C57BL/6 mice have intact adaptive immune responses to viral infection.,35233830
"Novel Oncolytic Herpes Simplex Virus 1 VC2 Promotes Long-Lasting, Systemic Anti-melanoma Tumor Immune Responses and Increased Survival in an Immunocompetent B16F10-Derived Mouse Melanoma Model.",33177208
GABAergic neuronal IL-4R mediates T cell effect on memory.,34793707
Tripartite-Motif 21 (TRIM21) Deficiency Results in a Modest Loss of Herpes Simplex Virus (HSV)-1 Surveillance in the Trigeminal Ganglia Following Cornea Infection.,35336995
Tumor membrane-based vaccine immunotherapy in combination with anti-CTLA-4 antibody confers protection against immune checkpoint resistant murine triple-negative breast cancer.,32530786
p53 Hinders CRISPR/Cas9-Mediated Targeted Gene Disruption in Memory CD8 T Cells In Vivo.,32887747
Valproic Acid Suppresses Autoimmune Recurrence and Allograft Rejection in Islet Transplantation through Induction of the Differentiation of Regulatory T Cells and Can Be Used in Cell Therapy for Type 1 Diabetes. ,34067829
Radiotherapy-exposed CD8+ and CD4+ neoantigens enhance tumor control. ,33476307
Decitabine priming increases anti-PD-1 antitumor efficacy by promoting CD8+ progenitor exhausted T cell expansion in tumor models.,36853831
Cold exposure protects from neuroinflammation through immunologic reprogramming.,34687652
Inducible de novo expression of neoantigens in tumor cells and mice.,32719479
The phytochemical bergenin as an adjunct immunotherapy for tuberculosis in mice.,30975902
CD80 Expression on Tumor Cells Alters Tumor Microenvironment and Efficacy of Cancer Immunotherapy by CTLA-4 Blockade. ,33923750
Transgenic Expression of a Mutant Ribonuclease Regnase-1 in T Cells Disturbs T Cell Development and Functions.,34305914
Testosterone Promotes the Intestinal Replication and Dissemination of Coxsackievirus B3 in an Oral Inoculation Mouse Model.,36037480
An epidemic Zika virus isolate suppresses antiviral immunity by disrupting antigen presentation pathways.,34193875
"IL-12 Blocks Tfh Cell Differentiation during Salmonella Infection, thereby Contributing to Germinal Center Suppression.",31775046
"An immune-competent, replication-permissive Syrian Hamster glioma model for evaluating Delta-24-RGD oncolytic adenovirus.",34059921
Niche derived netrin-1 regulates hematopoietic stem cell dormancy via its receptor neogenin-1.,33504783
PARP14 inhibition restores PD-1 immune checkpoint inhibitor response following IFNγ-driven adaptive resistance,10.21203/rs.3.rs-2277897/v1
"Eosinophil-derived chemokine (hCCL15/23, mCCL6) interacts with CCR1 to promote eosinophilic airway inflammation.",33640900
Antagonistic Inflammatory Phenotypes Dictate Tumor Fate and Response to Immune Checkpoint Blockade.,33220234
Autophagic protein ATG5 controls antiviral immunity via glycolytic reprogramming of dendritic cells against respiratory syncytial virus infection.,32816604
Single-cell sequencing reveals antitumor characteristics of intratumoral immune cells in old mice.,34642245
Live Vaccination with Blood-Stage <i>Plasmodium yoelii</i> 17XNL Prevents the Development of Experimental Cerebral Malaria.,35632518
The HDL particle composition determines its antitumor activity in pancreatic cancer.,35577388
SZB120 Exhibits Immunomodulatory Effects by Targeting eIF2α to Suppress Th17 Cell Differentiation.,33483349
Intestinal inflammation alters the antigen-specific immune response to a skin commensal.,35649365
Plasmodium yoelii 17XL infection modified maturation and function of dendritic cells by skewing Tregs and amplificating Th17.,32252652
A Multitrait Locus Regulates Sarbecovirus Pathogenesis.,35862771
Prevention of Tumor Growth and Dissemination by In Situ Vaccination with Mitochondria-Targeted Atovaquone.,35243806
T cell-specific constitutive active SHP2 enhances T cell memory formation and reduces T cell activation.,35983034
Thrombospondin-1 Silencing Improves Lymphocyte Infiltration in Tumors and Response to Anti-PD-1 in Triple-Negative Breast Cancer. ,34439212
Overexpression of Interleukin-33 in Recombinant Rabies Virus Enhances Innate and Humoral Immune Responses through Activation of Dendritic Cell-Germinal Center Reactions. ,35062695
NKG2D-Fc fusion protein promotes antitumor immunity through the depletion of immunosuppressive cells.,32468232
Dietary conjugated linoleic acid links reduced intestinal inflammation to amelioration of CNS autoimmunity.,33899089
TREM-2 is a sensor and activator of T cell response in SARS-CoV-2 infection.,34878838
The energy sensor AMPK orchestrates metabolic and translational adaptation in expanding T helper cells.,33715236
E3 Ubiquitin Ligase Von Hippel-Lindau Protein Promotes Th17 Differentiation.,32690659
Immunogenicity and Protective Efficacy of an Intranasal Live-attenuated Vaccine Against SARS-CoV-2 in Preclinical Animal Models,10.1101/2021.01.08.425974
Soluble CD137 Ameliorates Acute Type 1 Diabetes by Inducing T Cell Anergy.,31787971
Knockout of high-mobility group box 1 in B16F10 melanoma cells induced host immunity-mediated suppression of in vivo tumor growth.,35150340
Estrogen markedly reduces circulating low-density neutrophils and enhances pro-tumoral gene expression in neutrophil of tumour-bearing mice.,34511060
Blocking T-cell egress with FTY720 extends DNA vaccine expression but reduces immunogenicity.,34775601
Interferon-α-producing plasmacytoid dendritic cells drive the loss of adipose tissue regulatory T cells during obesity.,34256015
Immunogenicity and protective efficacy of an intranasal live-attenuated vaccine against SARS-CoV-2.,34368648
CCL28 Downregulation Attenuates Pancreatic Cancer Progression Through Tumor Cell-Intrinsic and -Extrinsic Mechanisms.,34939465
Loss of 15-lipoxygenase disrupts T<sub>reg</sub> differentiation altering their pro-resolving functions.,34040168
TNFR2/14-3-3ε signaling complex instructs macrophage plasticity in inflammation and autoimmunity. ,34185706
CD27 expression on Treg cells limits immune responses against tumors.,34423375
Bcl10-controlled Malt1 paracaspase activity is key for the immune suppressive function of regulatory T cells.,31138793
Trem2 deficiency impairs recovery and phagocytosis by dysregulating myeloid gene expression during virus induced demyelination,10.21203/rs.3.rs-1769173/v1
A distal enhancer at risk locus 11q13.5 promotes suppression of colitis by T<sub>reg</sub> cells.,32499651
Inhibition of murine hepatoma tumor growth by cryptotanshinone involves TLR7-dependent activation of macrophages and induction of adaptive antitumor immune defenses.,31161238
CYBB/NOX2 in conventional DCs controls T cell encephalitogenicity during neuroinflammation.,32401602
Med1 controls CD8 T cell maintenance through IL-7R-mediated cell survival signalling.,33733611
CXCR4 antagonism in combination with IDO1 inhibition weakens immune suppression and inhibits tumor growth in mouse breast cancer bone metastases.,31388305
A novel oral rabies vaccine enhances the immunogenicity through increasing dendritic cells activation and germinal center formation by expressing U-OMP19 in a mouse model.,33905300
Calcineurin inhibitors suppress acute graft-versus-host disease via NFAT-independent inhibition of T cell receptor signaling. ,33822776
Immunosuppression of Syrian golden hamsters accelerates relapse but not the emergence of resistance in Leishmania infantum following recurrent miltefosine pressure.,30562667
Ischemia and reperfusion injury combined with cisplatin induces immunogenic cell death in lung cancer cells.,36057637
Lupus susceptibility gene Esrrg modulates regulatory T cells through mitochondrial metabolism. ,34156979
Syngeneic tobacco carcinogen-induced mouse lung adenocarcinoma model exhibits PD-L1 expression and high tumor mutational burden.,33351788
A Multitrait Locus Regulates Sarbecovirus Pathogenesis,10.1101/2022.06.01.494461
Oncolytic Reovirus-Mediated Recruitment of Early Innate Immune Responses Reverses Immunotherapy Resistance in Prostate Tumors.,33665363
Zika Virus Mucosal Infection Provides Protective Immunity. ,32051274
Influenza virus infection expands the breadth of antibody responses through IL-4 signalling in B cells.,34145279
Heme-stress activated NRF2 skews fate trajectories of bone marrow cells from dendritic cells towards red pulp-like macrophages in hemolytic anemia.,35031770
Monoallelic IRF5 deficiency in B cells prevents murine lupus. ,34197340
Aberrant type 1 immunity drives susceptibility to mucosal fungal infections. ,33446526
Respiratory mucosal delivery of next-generation COVID-19 vaccine provides robust protection against both ancestral and variant strains of SARS-CoV-2.,35180381
DNA barcoding reveals ongoing immunoediting of clonal cancer populations during metastatic progression and immunotherapy response.,36344500
Tumor-Specific T Cells Exacerbate Mortality and Immune Dysregulation during Sepsis.,33911005
Loss of Bcl6 transcriptionally alters classical dendritic cells and diminishes T follicular helper cell and Th17-inducing cDC2 in mice,10.1101/2022.08.10.503322
Oligomeric Forms of Human Amyloid-Beta(1-42) Inhibit Antigen Presentation.,32582162
Dual targeting of lymphocyte homing and retention through α4β7 and αEβ7 inhibition in inflammatory bowel disease.,34467254
Partial Protection From Lupus-Like Disease by B-Cell Specific Type I Interferon Receptor Deficiency.,33488628
Substance P Release by Sensory Neurons Triggers Dendritic Cell Migration and Initiates the Type-2 Immune Response to Allergens.,33098765
A novel format for recombinant antibody-interleukin-2 fusion proteins exhibits superior tumor-targeting properties <i>in vivo</i>.,33110477
Helminthic dehydrogenase drives PGE<sub>2</sub> and IL-10 production in monocytes to potentiate Treg induction.,35357743
A peptide encoded by pri-miRNA-31 represses autoimmunity by promoting T<sub>reg</sub> differentiation.,35343645
Engineering the lymph node environment promotes antigen-specific efficacy in type 1 diabetes and islet transplantation.,36755035
Combination checkpoint therapy with anti-PD-1 and anti-BTLA results in a synergistic therapeutic effect against murine glioblastoma.,34484870
Reprogramming NK cells and macrophages via combined antibody and cytokine therapy primes tumors for elimination by checkpoint blockade.,34818534
A Requirement of Protein Geranylgeranylation for Chemokine Receptor Signaling and Th17 Cell Function in an Animal Model of Multiple Sclerosis.,33828552
The contribution of cyclophilin A to immune-mediated central nervous system inflammation.,31790981
Interferon-Gamma Impairs Maintenance and Alters Hematopoietic Support of Bone Marrow Mesenchymal Stromal Cells.,29649408
Adenosine deaminase augments SARS-CoV-2 specific cellular and humoral responses in aged mouse models of immunization and challenge.,36999023
Interleukin-27 Is Essential for Type 1 Diabetes Development and Sjögren Syndrome-like Inflammation.,31801074
"The epigenetic regulator ATF7ip inhibits <i>Il2</i> expression, regulating Th17 responses.",31217192
Loss of LRRC33-Dependent TGFβ1 Activation Enhances Antitumor Immunity and Checkpoint Blockade Therapy.,35181792
Sleep exerts lasting effects on hematopoietic stem cell function and diversity.,36129517
OXPHOS promotes apoptotic resistance and cellular persistence in T<sub>H</sub>17 cells in the periphery and tumor microenvironment.,36399539
Upregulation of Phosphodiesterase 2A Augments T Cell Activation by Changing cGMP/cAMP Cross-Talk.,34675812
NLRC3 expression in dendritic cells attenuates CD4<sup>+</sup> T cell response and autoimmunity.,31290162
Tissue-Resident Memory T Cells in the Lungs Protect against Acute Respiratory Syncytial Virus Infection.,33536235
CD40 signaling augments IL-10 expression and the tolerogenicity of IL-10-induced regulatory dendritic cells.,33793599
Liver Is a Generative Site for the B Cell Response to Ehrlichia muris.,31732168
Trem2 deficiency impairs recovery and phagocytosis and dysregulates myeloid gene expression during virus-induced demyelination.,36333761
TGFβ Signaling in Myeloid Cells Promotes Lung and Liver Metastasis Through Different Mechanisms.,34868988
Metformin improves salivary gland inflammation and hypofunction in murine Sjögren's syndrome.,31164166
The Blockade of Interleukin-2 During the Acute Phase of <i>Trypanosoma cruzi</i> Infection Reveals Its Dominant Regulatory Role.,34869064
Combination of CHEK1/2 inhibition and ionizing radiation results in abscopal tumor response through increased micronuclei formation.,32335582
The Half-Life-Extended IL21 can Be Combined With Multiple Checkpoint Inhibitors for Tumor Immunotherapy.,34869384
Nicotinamide combined with gemcitabine is an immunomodulatory therapy that restrains pancreatic cancer in mice.,33154149
Mitochondrial Pyruvate Carrier 1 Promotes Peripheral T Cell Homeostasis through Metabolic Regulation of Thymic Development.,32130894
