Title,ID
Deconvolution of the immunological contexture of mouse tumors with multiplexed immunohistochemistry.,32122555
Targeting the KRAS α4-α5 allosteric interface inhibits pancreatic cancer tumorigenesis.,33949915
Hyperthermia by near infrared radiation induced immune cells activation and infiltration in breast tumor.,33986437
A Novel Approach for Determining the Critical Quality Attributes of Mesenchymal Stem Cells by Specifying Cell Population With Replication Potential.,36917628
CD29 targeted near-infrared photoimmunotherapy (NIR-PIT) in the treatment of a pigmented melanoma model.,35003897
Near-Infrared Photoimmunotherapy Combined with CTLA4 Checkpoint Blockade in Syngeneic Mouse Cancer Models. ,32937841
High-dimensional single-cell analysis delineates radiofrequency ablation induced immune microenvironmental remodeling in pancreatic cancer.,32719347
Anti-TCRβ mAb in Combination With Neurogenin3 Gene Therapy Reverses Established Overt Type 1 Diabetes in Female NOD Mice.,28977608
Milk-derived extracellular vesicles protect intestinal barrier integrity in the gut-liver axis.,37043568
Improved intratumoral penetration of IL12 immunocytokine enhances the antitumor efficacy.,36405748
Long Noncoding RNA RP11-357H14.17 Plays an Oncogene Role in Gastric Cancer by Activating ATF2 Signaling and Enhancing Treg Cells.,34195276
Combined CD44- and CD25-Targeted Near-Infrared Photoimmunotherapy Selectively Kills Cancer and Regulatory T Cells in Syngeneic Mouse Cancer Models.,31953245
Single-Cell Analysis Unveils the Role of the Tumor Immune Microenvironment and Notch Signaling in Dormant Minimal Residual Disease.,34965936
A2AR Antagonism with DZD2269 Augments Antitumor Efficacy of Irradiation in Murine Model.,32284765
FTY720 reactivates cryptococcal granulomas in mice through S1P receptor 3 on macrophages.,32484801
The Impact of Focused Ultrasound in Two Tumor Models: Temporal Alterations in the Natural History on Tumor Microenvironment and Immune Cell Response. ,32033171
Modification of the Tumor Microenvironment Enhances Anti-PD-1 Immunotherapy in Metastatic Melanoma.,36365247
The Effect of Antibody Fragments on CD25 Targeted Regulatory T Cell Near-Infrared Photoimmunotherapy.,31498995
Differences between immunodeficient mice generated by classical gene targeting and CRISPR/Cas9-mediated gene knockout.,29594927
Multi-omic profiling of lung and liver tumor microenvironments of metastatic pancreatic cancer reveals site-specific immune regulatory pathways.,33985562
Combined α-programmed death-1 monoclonal antibody blockade and fractionated radiation therapy reduces tumor growth in mouse EL4 lymphoma.,30572778
"Novel Oncolytic Herpes Simplex Virus 1 VC2 Promotes Long-Lasting, Systemic Anti-melanoma Tumor Immune Responses and Increased Survival in an Immunocompetent B16F10-Derived Mouse Melanoma Model.",33177208
"Overcoming high level adenosine-mediated immunosuppression by DZD2269, a potent and selective A2aR antagonist.",36229853
The Notch signaling pathway promotes basophil responses during helminth-induced type 2 inflammation.,30975892
Graft-versus-host disease propagation depends on increased intestinal epithelial tight junction permeability.,30667372
Targeting EZH2 Reprograms Intratumoral Regulatory T Cells to Enhance Cancer Immunity.,29898397
Chemotherapy Coupled to Macrophage Inhibition Induces T-cell and B-cell Infiltration and Durable Regression in Triple-Negative Breast Cancer.,35442423
A heat-shocked melanoma cell lysate vaccine enhances tumor infiltration by prototypic effector T cells inhibiting tumor growth. ,32690772
IL-12 Gene Electrotransfer Triggers a Change in Immune Response within Mouse Tumors. ,30544810
Disruption of thymic central tolerance by infection with murine roseolovirus induces autoimmune gastritis.,35226043
Tumor-intrinsic YTHDF1 drives immune evasion and resistance to immune checkpoint inhibitors via promoting MHC-I degradation.,36650153
EGFR Inhibition Strongly Modulates the Tumour Immune Microenvironment in EGFR-Driven Non-Small-Cell Lung Cancer.,36010935
A preclinical model of peripheral T-cell lymphoma GATA3 reveals DNA damage response pathway vulnerability.,35510955
Interleukin-15 after Near-Infrared Photoimmunotherapy (NIR-PIT) Enhances T Cell Response against Syngeneic Mouse Tumors. ,32927646
Cholinergic stimulation with pyridostigmine modulates a heart-spleen axis after acute myocardial infarction in spontaneous hypertensive rats.,33953291
Proteomic profile of mesothelial exosomes isolated from peritoneal dialysis effluent of children with focal segmental glomerulosclerosis.,34675284
A DNA Hypomethylating Drug Alters the Tumor Microenvironment and Improves the Effectiveness of Immune Checkpoint Inhibitors in a Mouse Model of Pancreatic Cancer.,32816859
Targeting Prostate Cancer Using Intratumoral Cytotopically Modified Interleukin-15 Immunotherapy in a Syngeneic Murine Model.,32802803
Lipid nanoparticles that deliver IL-12 messenger RNA suppress tumorigenesis in MYC oncogene-driven hepatocellular carcinoma.,30458889
IL-10 producing type 2 innate lymphoid cells prolong islet allograft survival.,33034128
Single-cell RNA sequencing reveals compartmental remodeling of tumor-infiltrating immune cells induced by anti-CD47 targeting in pancreatic cancer.,31771616
Alopecia areata susceptibility variant in MHC region impacts expressions of genes contributing to hair keratinization and is involved in hair loss.,32580135
Streamlining volumetric multi-channel image cytometry using hue-saturation-brightness-based surface creation.,30272015
