Title,ID
Suppression of IgE-mediated anaphylaxis and food allergy with monovalent anti-FcεRIα mAbs.,33326804
Protection against Streptococcus pneumoniae lung infection after nasopharyngeal colonization requires both humoral and cellular immune responses.,25354319
Restoration of Endogenous Retrovirus Infectivity Impacts Mouse Cancer Models.,30143537
Gastrointestinal microbiota contributes to the development of murine transfusion-related acute lung injury.,29991496
AutoSpill is a principled framework that simplifies the analysis of multichromatic flow cytometry data.,34001872
Protection by universal influenza vaccine is mediated by memory CD4 T cells.,29887326
The C3aR promotes macrophage infiltration and regulates ANCA production but does not affect glomerular injury in experimental anti-myeloperoxidase glomerulonephritis.,29315316
Tuning antiviral CD8 T-cell response via proline-altered peptide ligand vaccination.,32365082
Synergistic effect of non-neutralizing antibodies and interferon-γ for cross-protection against influenza.,34622175
Interferon regulatory factor 1 priming of tumour-derived exosomes enhances the antitumour immune response.,29112686
A causative relationship exists between eosinophils and the development of allergic pulmonary pathologies in the mouse.,12626589
Murine models of Pneumocystis infection recapitulate human primary immune disorders. ,29925696
A cancer therapeutic vaccine based on clustered Tn-antigen mimetics induces strong antibody-mediated protective immunity.,25168881
Host miR155 promotes tumor growth through a myeloid-derived suppressor cell-dependent mechanism.,25502838
Intestinal Lamina Propria CD4+ T Cells Promote Bactericidal Activity of Macrophages via Galectin-9 and Tim-3 Interaction during Salmonella enterica Serovar Typhimurium Infection. ,29844236
Rapid desensitization of mice with anti-FcγRIIb/FcγRIII mAb safely prevents IgG-mediated anaphylaxis.,24139828
Gene delivery of a modified antibody to Aβ reduces progression of murine Alzheimer's disease.,31887144
alpha-Galactosylceramide enhances the protective and therapeutic effects of tumor cell based vaccines for ovarian tumors.,18771701
MiR-34a promotes DCs development and inhibits their function on T cell activation by targeting WNT1.,28199987
ZBTB32 Restricts the Duration of Memory B Cell Recall Responses.,27357154
PD-1 Suppresses Development of Humoral Responses That Protect against Tn-Bearing Tumors.,27856425
Immunization with a recombinant vaccinia virus that encodes nonstructural proteins of the hepatitis C virus suppresses viral protein levels in mouse liver.,23284733
A CD4+ T Cell-NK Cell Axis of Gammaherpesvirus Control. ,31694958
ImmunoPET Imaging of Murine CD4<sup>+</sup> T Cells Using Anti-CD4 Cys-Diabody: Effects of Protein Dose on T Cell Function and Imaging.,27966069
Type I IFN Is Necessary and Sufficient for Inflammation-Induced Red Blood Cell Alloimmunization in Mice.,28630094
In vivo tissue distribution of CD4 lymphocytes in mice determined by radioimmunoscintigraphy with an 111In-labeled anti-CD4 monoclonal antibody.,8755495
Comparison of GK1.5 and chimeric rat/mouse GK1.5 anti-CD4 antibodies for prolongation of skin allograft survival and suppression of alloantibody production in mice.,1538121
Requirement of CD4 help for induction of CD8 T cell response specific for virally derived h60.,22916048
MiR-128-2 inhibits common lymphoid progenitors from developing into progenitor B cells.,27008703
Influence of phospholipid composition on antibody responses to liposome encapsulated protein and peptide antigens.,8843632
Targeting <i>Mycobacterium tuberculosis</i> Antigens to Dendritic Cells <i>via</i> the DC-Specific-ICAM3-Grabbing-Nonintegrin Receptor Induces Strong T-Helper 1 Immune Responses.,29662482
Differentiated State of Initiating Tumor Cells Is Key to Distinctive Immune Responses Seen in H-Ras<sup>G12V</sup>-Induced Squamous Tumors.,28137717
"PD-L1, TIM-3, and CTLA-4 Blockade Fails To Promote Resistance to Secondary Infection with Virulent Strains of Toxoplasma gondii. ",29967089
Myeloperoxidase Peptide-Based Nasal Tolerance in Experimental ANCA-Associated GN.,26047792
In Vivo Suppression of Heat Shock Protein (HSP)27 and HSP70 Accelerates DMBA-Induced Skin Carcinogenesis by Inducing Antigenic Unresponsiveness to the Initiating Carcinogenic Chemical.,25840912
Adoptive cell therapy of prostate cancer using female mice-derived T cells that react with prostate antigens.,21088965
Trans heterodimer between two non-arthritis-associated HLA alleles can predispose to arthritis in humanized mice.,21305521
CCR2 Signal Facilitates Thymic Egress by Priming Thymocyte Responses to Sphingosine-1-Phosphate.,29930553
CD4+ T cells mediate the protective effect of the recombinant Asp f3-based anti-aspergillosis vaccine.,21422177
High salt diet stimulates gut Th17 response and exacerbates TNBS-induced colitis in mice.,27926535
Orphan Nuclear Receptor NR2F6 Suppresses T Follicular Helper Cell Accumulation through Regulation of IL-21.,31509749
Prevention and therapy of hepatocellular carcinoma by vaccination with TM4SF5 epitope-CpG-DNA-liposome complex without carriers.,22427965
Suppression of established hepatocarcinoma in adjuvant only immunotherapy: alum triggers anti-tumor CD8+ T cell response.,26647964
Hematopoietic stem cell transplantation in immunocompetent hosts without radiation or chemotherapy.,27510901
B cells are important as antigen presenting cells for induction of MHC-restricted arthritis in transgenic mice.,17303243
The tumor-modulatory effects of Caspase-2 and Pidd1 do not require the scaffold protein Raidd.,25857265
Chronic in vivo depletion of CD4 T cells increases both serum IgM levels and the expressed frequency of anti-ssDNA precursors in both NZB and DBA/2 mice.,1697225
A hybrid multistage protein vaccine induces protective immunity against murine malaria.,22252877
Coordinated responses to individual tumor antigens by IgG antibody and CD8+ T cells following cancer vaccination.,29618380
Mast cells impair the development of protective anti-tumor immunity.,22684520
Clinically-Relevant Rapamycin Treatment Regimens Enhance CD8<sup>+</sup> Effector Memory T Cell Function In The Skin and Allow their Infiltration into Cutaneous Squamous Cell Carcinoma.,30228949
Induction of lung fibrosis in the mouse by intratracheal instillation of fluorescein isothiocyanate is not T-cell-dependent.,10550334
Increased T cell glucose uptake reflects acute rejection in lung grafts.,23927673
Selected Toll-like receptor ligands and viruses promote helper-independent cytotoxic T cell priming by upregulating CD40L on dendritic cells.,19200758
Prostaglandin E2 and programmed cell death 1 signaling coordinately impair CTL function and survival during chronic viral infection.,25799228
MicroRNA regulation of type 2 innate lymphoid cell homeostasis and function in allergic inflammation.,29122948
Nasopharyngeal Exposure to Streptococcus pneumoniae Induces Extended Age-Dependent Protection against Pulmonary Infection Mediated by Antibodies and CD138+ Cells.,29661828
Metallothionein regulates intracellular zinc signaling during CD4(+) T cell activation.,27251638
Laser Adjuvant-Assisted Peptide Vaccine Promotes Skin Mobilization of Dendritic Cells and Enhances Protective CD8+ TEM and TRM Cell Responses against Herpesvirus Infection and Disease. ,29437976
Developmentally regulated availability of RANKL and CD40 ligand reveals distinct mechanisms of fetal and adult cross-talk in the thymus medulla.,23152561
Dose-dense chemotherapy improves mechanisms of antitumor immune response.,23108141
Mechanisms of immunity in post-exposure vaccination against Ebola virus infection.,25785602
Suppression of Fcγ-receptor-mediated antibody effector function during persistent viral infection.,25680277
Depletion of CD4(+) T cells causes reactivation of murine persistent tuberculosis despite continued expression of interferon gamma and nitric oxide synthase 2.,10934223
Dermatan Sulfate-Free Mice Display Embryological Defects and Are Neonatal Lethal Despite Normal Lymphoid and Non-Lymphoid Organogenesis.,26488883
Myeloid-specific expression of Ron receptor kinase promotes prostate tumor growth.,23328584
IL-15 adjuvanted multivalent vaccinia-based universal influenza vaccine requires CD4+ T cells for heterosubtypic protection.,24706798
Cure of progressive murine leishmaniasis: interleukin 4 dominance is abolished by transient CD4(+) T cell depletion and T helper cell type 1-selective cytokine therapy.,10377185
Cancer immunotherapy targeting the high molecular weight melanoma-associated antigen protein results in a broad antitumor response and reduction of pericytes in the tumor vasculature.,18829565
Immune-system-dependent anti-tumor activity of a plant-derived polyphenol rich fraction in a melanoma mouse model.,27253407
Anaphylaxis caused by repetitive doses of a GITR agonist monoclonal antibody in mice.,24558202
Chlamydia trachomatis infection does not enhance local cellular immunity against concurrent Candida vaginal infection.,11292774
Targeting dendritic cells to accelerate T-cell activation overcomes a bottleneck in tuberculosis vaccine efficacy.,28004802
Association of age-dependent liver injury and fibrosis with immune cell populations.,23710620
Lymph sacs are not required for the initiation of lymph node formation.,19060331
"Immunoadjuvant chaperone, GRP170, induces 'danger signals' upon interaction with dendritic cells.",16519738
Suppression of IL-12p70 formation by IL-2 or following macrophage depletion causes T-cell autoreactivity leading to CNS demyelination in HSV-1-infected mice.,28542613
Anti-PD-1 synergizes with cyclophosphamide to induce potent anti-tumor vaccine effects through novel mechanisms.,21710477
Distinct requirements for IL-6 in polyclonal and specific Ig production induced by microorganisms.,11526099
A Recombinant Chimeric Ad5/3 Vector Expressing a Multistage Plasmodium Antigen Induces Protective Immunity in Mice Using Heterologous Prime-Boost Immunization Regimens.,27574299
Differential MyD88/IRAK4 requirements for cross-priming and tumor rejection induced by heat shock protein 70-model antigen fusion protein.,22320267
An efficient method for single hematopoietic stem cell engraftment in mice based on cell-cycle dormancy of hematopoietic stem cells.,20353809
Loss of c-REL but not NF-κB2 prevents autoimmune disease driven by FasL mutation.,25361085
Differentiation of mouse embryonic stem cells to lympho-hematopoietic lineages in vitro.,1355679
Control by H-2 genes of the Th1 response induced against a foreign antigen expressed by attenuated Salmonella typhimurium.,8890187
Tumour secreted grp170 chaperones full-length protein substrates and induces an adaptive anti-tumour immune response in vivo.,20210603
Antibody Tumor Targeting Is Enhanced by CD27 Agonists through Myeloid Recruitment.,29198913
Coronary arteriosclerosis after T-cell-mediated injury in transplanted mouse hearts: role of interferon-gamma.,9588888
Targeted delivery of murine IFN-gamma using a recombinant fowlpox virus: NK cell recruitment to regional lymph nodes and priming of tumor-specific host immunity.,18279103
Circulation and chemotaxis of fetal hematopoietic stem cells.,15024423
A chemokine-like viral protein enhances alpha interferon production by plasmacytoid dendritic cells but delays CD8+ T cell activation and impairs viral clearance.,23658453
Enhanced antitumor immunity in mice deficient in CD69.,12732655
Nogo-receptors NgR1 and NgR2 do not mediate regulation of CD4 T helper responses and CNS repair in experimental autoimmune encephalomyelitis.,22096481
Thymic deletion and regulatory T cells prevent antimyeloperoxidase GN.,23393320
Ontogeny and localization of the cells produce IL-2 in healthy animals.,23332616
Differential role of the Ca(2+) sensor synaptotagmin VII in macrophages and dendritic cells.,19157638
Effective clearance of mouse hepatitis virus from the central nervous system requires both CD4+ and CD8+ T cells.,2166833
Helper cell-independent antitumor activity of potent CD8<sup>+</sup> T cell epitope peptide vaccines is dependent upon CD40L.,24498563
Clearance of an influenza A virus by CD4+ T cells is inefficient in the absence of B cells.,9420305
Viperin is highly induced in neutrophils and macrophages during acute and chronic lymphocytic choriomeningitis virus infection.,20410488
Activation of rheumatoid factor-specific B cells is antigen dependent and occurs preferentially outside of germinal centers in the lupus-prone NZM2410 mouse model.,25015835
Induction of transplantation tolerance converts potential effector T cells into graft-protective regulatory T cells.,21243638
PIDDosome-independent tumor suppression by Caspase-2.,22595758
"In vivo dynamical interactions between CD4 Tregs, CD8 Tregs and CD4+ CD25- cells in mice.",20041142
Tumor rejection by disturbing tumor stroma cell interactions.,11733570
Differential roles of direct and indirect allorecognition pathways in the rejection of skin and corneal transplants.,19136886
Tumor-associated and microbial proteases compromise host IgG effector functions by a single cleavage proximal to the hinge.,19815504
"Memory B cells, but not long-lived plasma cells, possess antigen specificities for viral escape mutants.",22162833
Primary clearance of murine gammaherpesvirus 68 by PKCtheta-/- CD8 T cells is compromised in the absence of help from CD4 T cells.,18818318
Protective CD8 memory T cell responses to mouse melanoma are generated in the absence of CD4 T cell help.,22046294
Insertion signal sequence fused to minimal peptides elicits specific CD8+ T-cell responses and prolongs survival of thymoma-bearing mice.,7518351
Natural antibody to conserved targets of Haemophilus influenzae limits colonization of the murine nasopharynx.,19451240
"Hematopoietic stem cells need two signals to prevent apoptosis; BCL-2 can provide one of these, Kitl/c-Kit signaling the other.",11120768
Suppressive CD8+ T cells arise in the absence of CD4 help and compromise control of persistent virus.,21531895
Suppressive regulatory T cell activity is potentiated by glycogen synthase kinase 3{beta} inhibition.,20729209
Asthma increases susceptibility to heterologous but not homologous secondary influenza.,24899197
Chemokine CXCL13 is essential for lymph node initiation and is induced by retinoic acid and neuronal stimulation.,19783990
Generation and evaluation of an IPTG-regulated version of Vav-gene promoter for mouse transgenesis.,21445314
A stapled BIM peptide overcomes apoptotic resistance in hematologic cancers.,22622039
DNA vaccines encoding IL-2 linked to HPV-16 E7 antigen generate enhanced E7-specific CTL responses and antitumor activity.,17976741
CD4+ T cell effects on CD8+ T cell location defined using bioluminescence.,21283759
Cyclophosphamide resets dendritic cell homeostasis and enhances antitumor immunity through effects that extend beyond regulatory T cell elimination.,19590872
Immune response of HLA-DQ8 transgenic mice to peptides from the third hypervariable region of HLA-DRB1 correlates with predisposition to rheumatoid arthritis.,8700841
Rapid lymphocyte reconstitution of unconditioned immunodeficient mice with non-self-renewing multipotent hematopoietic progenitors.,16760650
Adaptive antiviral immunity is a determinant of the therapeutic success of oncolytic virotherapy.,21119618
Indirect action of tumor necrosis factor-alpha in liver injury during the CD8+ T cell response to an adeno-associated virus vector in mice.,19291774
Control of human mesothelin-expressing tumors by DNA vaccines.,17581599
LTbetaR signaling induces cytokine expression and up-regulates lymphangiogenic factors in lymph node anlagen.,19380791
Selective regulation of autoreactive B cells by FcgammaRIIB.,19327966
Adaptive Resistance to Immunotherapy Directed Against p53 Can be Overcome by Global Expression of Tumor-Antigens in Dendritic Cells.,25340039
Suppression of B-cell lymphomagenesis by the BH3-only proteins Bmf and Bad.,19965635
Repeated exposure to Aspergillus fumigatus conidia results in CD4+ T cell-dependent and -independent pulmonary arterial remodeling in a mixed Th1/Th2/Th17 microenvironment that requires interleukin-4 (IL-4) and IL-10.,22064716
Interleukin 4-producing CD4 T cells arise from different precursors depending on the conditions of antigen exposure in vivo.,10684860
Requirement of interaction between mast cells and skin dendritic cells to establish contact hypersensitivity.,21980488
ORAI1 deficiency impairs activated T cell death and enhances T cell survival.,21873530
Tumor immunity and autoimmunity induced by immunization with homologous DNA.,9739060
IL-17 and IFN-gamma mediate the elicitation of contact hypersensitivity responses by different mechanisms and both are required for optimal responses.,19553527
Combination immunotherapy of B16 melanoma using anti-cytotoxic T lymphocyte-associated antigen 4 (CTLA-4) and granulocyte/macrophage colony-stimulating factor (GM-CSF)-producing vaccines induces rejection of subcutaneous and metastatic tumors accompanied by autoimmune depigmentation.,10430624
CD28 co-stimulation down regulates Th17 development.,19333372
B cell maturation antigen deficiency exacerbates lymphoproliferation and autoimmunity in murine lupus.,21536804
"Lineage relationships and developmental kinetics of immature thymocytes: CD3, CD4, and CD8 acquisition in vivo and in vitro.",2147945
CD73 has distinct roles in nonhematopoietic and hematopoietic cells to promote tumor growth in mice.,21537079
Maternal retinoids control type 3 innate lymphoid cells and set the offspring immunity.,24670648
Targeting antiapoptotic A1/Bfl-1 by in vivo RNAi reveals multiple roles in leukocyte development in mice.,22581448
Heat shock proteins HSP27 and HSP70 are present in the skin and are important mediators of allergic contact hypersensitivity.,19109201
Allogeneic IgG combined with dendritic cell stimuli induce antitumour T-cell immunity.,25924063
CD8+ IL-17-producing T cells are important in effector functions for the elicitation of contact hypersensitivity responses.,17082599
Cancer immunotherapy using irradiated tumor cells secreting heat shock protein 70.,17942939
MHC class I Dk locus and Ly49G2+ NK cells confer H-2k resistance to murine cytomegalovirus.,19454713
The secretory IFN-gamma response of single CD4 memory cells after activation on different antigen presenting cell types.,17632036
ICOS maintains the T follicular helper cell phenotype by down-regulating Krüppel-like factor 2.,25646266
Selective suppression of dendritic cell functions by Mycobacterium ulcerans toxin mycolactone.,17517970
Immunization with apoptotic phagocytes containing Histoplasma capsulatum activates functional CD8(+) T cells to protect against histoplasmosis.,21911464
Apple polyphenols require T cells to ameliorate dextran sulfate sodium-induced colitis and dampen proinflammatory cytokine expression.,21693591
Infection with Trypanosoma cruzi selectively upregulates B7-2 molecules on macrophages and enhances their costimulatory activity.,9038305
"Delineating the role of the HLA-DR4 ""shared epitope"" in susceptibility versus resistance to develop arthritis.",18684978
Macrophage IL-12p70 signaling prevents HSV-1-induced CNS autoimmunity triggered by autoaggressive CD4+ Tregs.,21220560
Tumor immunity against a simian virus 40 oncoprotein requires CD8+ T lymphocytes in the effector immune phase.,19889780
Naive CD4 T cells constitutively express CD40L and augment autoreactive B cell survival.,16815973
Flk2+ common lymphoid progenitors possess equivalent differentiation potential for the B and T lineages.,18424665
A peptide based on the complementarity-determining region 1 of an autoantibody ameliorates lupus by up-regulating CD4+CD25+ cells and TGF-beta.,16735466
Telomere shortening accompanies increased cell cycle activity during serial transplantation of hematopoietic stem cells.,11304552
Resolution of secondary Chlamydia trachomatis genital tract infection in immune mice with depletion of both CD4+ and CD8+ T cells.,11254630
SVR angiosarcomas can be rejected by CD4 costimulation dependent and CD8 costimulation independent pathways.,12456994
Haematopoietic stem cell survival and transplantation efficacy is limited by the BH3-only proteins Bim and Bmf.,23180554
Anti-tumor immunostimulatory effect of heat-killed tumor cells.,18305406
Adjuvant-specific regulation of long-term antibody responses by ZBTB20.,24711582
Dendritic cells loaded with apoptotic antibody-coated tumor cells provide protective immunity against B-cell lymphoma in vivo.,17993615
Immune suppression or enhancement by CD137 T cell costimulation during acute viral infection is time dependent.,17853940
Invariant chain induces B cell maturation in a process that is independent of its chaperonic activity.,11867743
Hematopoietic stem cells do not engraft with absolute efficiencies.,16204316
CD4 T-cell-mediated heterologous immunity between mycobacteria and poxviruses.,19193795
Immunization with the Candida albicans membrane fraction and in combination with fluconazole protects against systemic fungal infections.,10639344
TGF-β signalling is required for CD4⁺ T cell homeostasis but dispensable for regulatory T cell function.,24115907
IL-2 suppression of IL-12p70 by a recombinant HSV-1 expressing IL-2 induces T-cell auto-reactivity and CNS demyelination.,21364747
Barcoding T cell calcium response diversity with methods for automated and accurate analysis of cell signals (MAAACS).,24086124
"Plasmid interleukin-23 (IL-23), but not plasmid IL-27, enhances the protective efficacy of a DNA vaccine against Mycobacterium tuberculosis infection.",16369012
TNF regulates leukocyte-endothelial cell interactions and microvascular dysfunction during immune complex-mediated inflammation.,15655512
"Interleukin 5 (IL-5) is not required for expression of a Th2 response or host resistance mechanisms during murine schistosomiasis mansoni but does play a role in development of IL-4-producing non-T, non-B cells.",10338513
Niche recycling through division-independent egress of hematopoietic stem cells.,19887396
Flk2+ myeloid progenitors are the main source of Langerhans cells.,16263793
Xenogeneic skin graft rejection is especially dependent on CD4+ T cells.,2504879
"Phenotype, functions and fate of adoptively transferred tumor draining lymphocytes activated ex vivo in mice with an aggressive weakly immunogenic mammary carcinoma.",21050466
The V beta repertoire of mouse gut homodimeric alpha CD8+ intraepithelial T cell receptor alpha/beta + lymphocytes reveals a major extrathymic pathway of T cell differentiation.,1824858
Flt3 ligand regulates dendritic cell development from Flt3+ lymphoid and myeloid-committed progenitors to Flt3+ dendritic cells in vivo.,12874263
Phenotypic and functional alteration of CD4+ T cells after antigen stimulation. Resolution of two populations of memory T cells that both secrete interleukin 4.,2525174
Interleukin 12 is effective treatment for an established systemic intracellular infection: experimental visceral leishmaniasis.,7807019
BH3-only proteins Puma and Bim are rate-limiting for gamma-radiation- and glucocorticoid-induced apoptosis of lymphoid cells in vivo.,16118324
Flk-2 is a marker in hematopoietic stem cell differentiation: a simple method to isolate long-term stem cells.,11724967
The role of ICAM-1 molecule in the migration of Langerhans cells in the skin and regional lymph node.,11592085
Tolerant B lymphocytes acquire resistance to Fas-mediated apoptosis after treatment with interleukin 4 but not after treatment with specific antigen unless a surface immunoglobulin threshold is exceeded.,9500787
Stimulation of dendritic cells via CD40 enhances immune responses to Mycobacterium tuberculosis infection.,11254607
The induction of experimental autoimmune myocarditis in mice lacking CD4 or CD8 molecules [corrected].,8228830
Functional plasticity of an antigen-specific memory CD4 T cell population.,12192093
B cell antigen receptor signal strength and peripheral B cell development are regulated by a 9-O-acetyl sialic acid esterase.,19103880
Inhibition of tumor growth by NK1.1+ cells and CD8+ T cells activated by IL-15 through receptor beta/common gamma signaling in trans.,19050240
Loss of expression of the Hoxa-9 homeobox gene impairs the proliferation and repopulating ability of hematopoietic stem cells.,16091451
"Effect of rifabutin on disseminated Mycobacterium avium infections in thymectomized, CD4 T-cell-deficient mice.",2178333
B-lymphocyte requirement for vaccine-mediated protection from Theiler's murine encephalomyelitis virus-induced central nervous system disease.,7609086
IL-12 is an effective adjuvant to recombinant vaccinia virus-based tumor vaccines: enhancement by simultaneous B7-1 expression.,8617961
Induction of protective immunity to Listeria monocytogenes with dendritic cells retrovirally transduced with a cytotoxic T lymphocyte epitope minigene.,12654788
c-Myb is required for pro-B cell differentiation.,19843942
Hematopoietic cells maintain hematopoietic fates upon entering the brain.,15897275
B-cell development fails in the absence of the Pbx1 proto-oncogene.,17244677
Positive and negative selection of T cell receptor V beta domains controlled by distinct cell populations in the thymus.,2511269
Mechanisms of beta cell death in diabetes: a minor role for CD95.,9811884
Shifting foci of hematopoiesis during reconstitution from single stem cells.,14688412
Tolerance induction by thymic medullary epithelium.,1557355
ESAT-6 subunit vaccination against Mycobacterium tuberculosis.,10639447
Thymic and extrathymic origins of gut intraepithelial lymphocyte populations in mice.,8046341
"Genetic vaccination with ""self"" tyrosinase-related protein 2 causes melanoma eradication but not vitiligo.",10667570
Engagement of the external domains of CD45 tyrosine phosphatase can regulate the differentiation of immature CD4+CD8+ thymocytes into mature T cells.,8041724
Caspase-2 activation in the absence of PIDDosome formation.,19364921
Mice lacking histone deacetylase 6 have hyperacetylated tubulin but are viable and develop normally.,18180281
Agonist anti-GITR antibody enhances vaccine-induced CD8(+) T-cell responses and tumor immunity.,16651447
Peptide-pulsed dendritic cells induce antigen-specific CTL-mediated protective tumor immunity.,8551233
A recombinant herpes simplex virus type 1 expressing two additional copies of gK is more pathogenic than wild-type virus in two different strains of mice.,17898051
Endothelial cells are essential for the self-renewal and repopulation of Notch-dependent hematopoietic stem cells.,20207228
Upregulation of class I major histocompatibility complex antigens by interferon gamma is necessary for T-cell-mediated elimination of recombinant adenovirus-infected hepatocytes in vivo.,7638177
Purified hematopoietic stem cell engraftment of rare niches corrects severe lymphoid deficiencies without host conditioning.,16380511
Bone marrow-generated dendritic cells pulsed with a class I-restricted peptide are potent inducers of cytotoxic T lymphocytes.,7540653
Persistent infection with ebola virus under conditions of partial immunity.,14694127
CD40 stimulation accelerates deletion of tumor-specific CD8(+) T cells in the absence of tumor-antigen vaccination.,11526222
The innate immune system recognizes and regulates major histocompatibility complex class I (MHCI) expression on MHCIlow tumor cells.,18783178
T cell populations primed by hapten sensitization in contact sensitivity are distinguished by polarized patterns of cytokine production: interferon gamma-producing (Tc1) effector CD8+ T cells and interleukin (Il) 4/Il-10-producing (Th2) negative regulatory CD4+ T cells.,8642241
Exclusion of circulating T cells from the thymus does not apply in the neonatal period.,8426109
Synergism of cytotoxic T lymphocyte-associated antigen 4 blockade and depletion of CD25(+) regulatory T cells in antitumor therapy reveals alternative pathways for suppression of autoreactive cytotoxic T lymphocyte responses.,11560997
Combination vascular delivery of herpes simplex oncolytic viruses and amplicon mediated cytokine gene transfer is effective therapy for experimental liver cancer.,11591892
Lethal host-versus-graft disease and hypereosinophilia in the absence of MHC I-T-cell interactions.,10772657
Genes encoding tumor necrosis factor alpha and granzyme A are expressed during development of autoimmune diabetes.,2179951
T cell-mediated immunity in the lung: a Cryptococcus neoformans pulmonary infection model using SCID and athymic nude mice.,1825990
Pattern of graft- and host-specific MHC class II expression in long-term murine cardiac allografts: origin of inflammatory and vascular wall cells.,9665467
Lymphokine production by murine T cells in the mixed leukocyte reaction.,2970521
CD4+ T cell polarization in mice is modulated by strain-specific major histocompatibility complex-independent differences within dendritic cells.,12860929
Intranasal vaccination induces protective immunity against intranasal infection with virulent Francisella tularensis biovar A.,15845466
Suppressor T cells regulate the nonanergic cell population that remains after peripheral tolerance is induced to the Mls-1 antigen in T cell receptor Vbeta 8.1 transgenic mice.,11069296
Ly-49 mediates EL4 lymphoma adhesion to isolated class I major histocompatibility complex molecules.,8113669
Costimulation by CD48 and B7-1 induces immunity against poorly immunogenic tumors.,8627175
Beta2 integrins are required for skin homing of primed T cells but not for priming naive T cells.,11805130
CD4(+)-T-Cell-mediated resistance to systemic murine candidiasis induced by a membrane fraction of Candida albicans.,10991839
The gamma chain of the high-affinity receptor for IgE is a major functional subunit of the T-cell antigen receptor complex in gamma delta T lymphocytes.,8265641
Interleukin-12 production is required for chlamydial antigen-pulsed dendritic cells to induce protection against live Chlamydia trachomatis infection.,10085016
Differential protective efficacy of DNA vaccines expressing secreted proteins of Mycobacterium tuberculosis.,10085007
Implicating a role for immune recognition of self in tumor rejection: passive immunization against the brown locus protein.,7595233
Generation and characterization of ecto-ADP-ribosyltransferase ART2.1/ART2.2-deficient mice.,12370300
A genital tract peptide epitope vaccine targeting TLR-2 efficiently induces local and systemic CD8+ T cells and protects against herpes simplex virus type 2 challenge.,19129756
Kinetics and thermodynamics of T cell receptor- autoantigen interactions in murine experimental autoimmune encephalomyelitis.,11391002
Mice lacking major histocompatibility complex class I and class II molecules.,8483910
B7 costimulation is critical for antibody class switching and CD8(+) cytotoxic T-lymphocyte generation in the host response to vesicular stomatitis virus.,10590107
Activated alpha4 integrins are preferentially expressed on immature thymocytes and activated T cells.,12739784
Induction in vitro of primary cytotoxic T-lymphocyte responses with DNA encoding herpes simplex virus proteins.,8057449
Growth of epithelial cells in the thymic medulla is under the control of mature T cells.,1500862
Effect of 6-hydroxydopamine on host resistance against Listeria monocytogenes infection.,11705892
Functional interaction between human histocompatibility leukocyte antigen (HLA) class II and mouse CD4 molecule in antigen recognition by T cells in HLA-DR and DQ transgenic mice.,8006580
